year,state,chapter,yearly_total
2019,RAJASTHAN,Seattle,21443.0
2019,RAJASTHAN,Danbury,8486.0
2019,RAJASTHAN,Austin,11817.0
2020,RAJASTHAN,UIUC,11877.0
2020,RAJASTHAN,Austin,15258.0
2020,RAJASTHAN,Stanford,12320.0
2020,RAJASTHAN,Danbury,6873.0
2020,RAJASTHAN,Silicon Valley,41459.0
2020,RAJASTHAN,Silicon Valley,31226.0
2020,RAJASTHAN,Seattle,21004.0
2020,RAJASTHAN,Seattle,33201.0
2020,RAJASTHAN,Seattle,66885.0
2021,RAJASTHAN,Seattle,35706.0
2021,RAJASTHAN,Austin,17770.0
2021,RAJASTHAN,Silicon Valley,41579.0
2021,RAJASTHAN,Silicon Valley,29416.0
2021,RAJASTHAN,Danbury,10873.0
2021,RAJASTHAN,Seattle,57010.0
2021,RAJASTHAN,UIUC,8548.0
2021,RAJASTHAN,Seattle,27256.0
2022,RAJASTHAN,Seattle,21363.0
2022,RAJASTHAN,Seattle,34724.0
2022,RAJASTHAN,UIUC,8486.0
2022,RAJASTHAN,Seattle,32417.0
2022,RAJASTHAN,Danbury,9928.0
2022,RAJASTHAN,Silicon Valley,29346.0
2022,RAJASTHAN,Silicon Valley,20942.0
2023,RAJASTHAN,Seattle,32234.0
2023,RAJASTHAN,Seattle,20048.0
2023,RAJASTHAN,Seattle,33214.0
2023,RAJASTHAN,UIUC,21826.0
2023,RAJASTHAN,Silicon Valley,61159.0
2023,RAJASTHAN,Austin,12223.0
2023,RAJASTHAN,Silicon Valley,30000.0
2024,RAJASTHAN,UIUC,24040.0
2024,RAJASTHAN,Silicon Valley,47089.0
2024,RAJASTHAN,Silicon Valley,29373.0
2024,RAJASTHAN,Seattle,19838.0
2024,RAJASTHAN,Seattle,33104.0
2024,RAJASTHAN,Seattle,32014.0
2024,RAJASTHAN,Austin,24934.0
2024,RAJASTHAN,Danbury,9945.0
2024,RAJASTHAN,Austin,5788.0
2025,RAJASTHAN,Austin,5549.0
2025,RAJASTHAN,Seattle,30517.0
2025,RAJASTHAN,Silicon Valley,49735.0
2025,RAJASTHAN,Seattle,19297.0
2025,RAJASTHAN,Houston,10129.0
2025,RAJASTHAN,Austin,41104.0
2002,SIKKIM,Colorado,1130.0
2003,SIKKIM,Colorado,198.0
1991,TAMIL NADU,Berkeley,1000.0
1992,TAMIL NADU,Berkeley,2000.0
1993,TAMIL NADU,Berkeley,1000.0
1993,TAMIL NADU,Los Angeles,3000.0
1994,TAMIL NADU,Los Angeles,3000.0
1994,TAMIL NADU,Stanford,3880.0
1995,TAMIL NADU,Colorado,700.0
1995,TAMIL NADU,Stanford,2050.0
1995,TAMIL NADU,Madison,350.0
1995,TAMIL NADU,Los Angeles,1500.0
1995,TAMIL NADU,Cornell,1052.0
1995,TAMIL NADU,Arizona,1000.0
1996,TAMIL NADU,Los Angeles,1500.0
1996,TAMIL NADU,Boston,1020.0
1996,TAMIL NADU,Stanford,5000.0
1996,TAMIL NADU,Seattle,2000.0
1996,TAMIL NADU,Cornell,545.0
1996,TAMIL NADU,Boston,1000.0
1996,TAMIL NADU,Boston,1500.0
1997,TAMIL NADU,Boston,1400.0
1997,TAMIL NADU,Stanford,5000.0
1997,TAMIL NADU,Boston,825.0
1997,TAMIL NADU,Cornell,615.0
1997,TAMIL NADU,Corvallis,300.0
1997,TAMIL NADU,Seattle,7250.0
1997,TAMIL NADU,Colorado,1780.0
1997,TAMIL NADU,Los Angeles,3000.0
1997,TAMIL NADU,Berkeley,3200.0
1997,TAMIL NADU,Boston,3880.0
1997,TAMIL NADU,St. Louis,1500.0
1997,TAMIL NADU,Boston,600.0
1997,TAMIL NADU,Boston,1020.0
1998,TAMIL NADU,Silicon Valley,5000.0
1998,TAMIL NADU,St. Louis,750.0
1998,TAMIL NADU,Seattle,3000.0
1998,TAMIL NADU,Corvallis,300.0
1998,TAMIL NADU,Arizona,500.0
1998,TAMIL NADU,Seattle,5000.0
1998,TAMIL NADU,Seattle,3396.0
1998,TAMIL NADU,Seattle,500.0
1998,TAMIL NADU,Berkeley,3400.0
1998,TAMIL NADU,Berkeley,610.0
1998,TAMIL NADU,Boston,3750.0
1998,TAMIL NADU,Cornell,1250.0
1998,TAMIL NADU,Chicago,251.0
1998,TAMIL NADU,Los Angeles,7100.0
1998,TAMIL NADU,Seattle,233.0
1998,TAMIL NADU,Boston,550.0
1999,TAMIL NADU,Chicago,2500.0
1999,TAMIL NADU,Irvine,600.0
1999,TAMIL NADU,Seattle,3000.0
1999,TAMIL NADU,Boston,4650.0
1999,TAMIL NADU,Berkeley,1200.0
1999,TAMIL NADU,Silicon Valley,2560.0
1999,TAMIL NADU,Seattle,1000.0
1999,TAMIL NADU,Boston,3750.0
1999,TAMIL NADU,Boston,1200.0
1999,TAMIL NADU,Seattle,4000.0
1999,TAMIL NADU,Princeton,600.0
1999,TAMIL NADU,Seattle,5000.0
1999,TAMIL NADU,Arizona,1100.0
1999,TAMIL NADU,Los Angeles,2300.0
1999,TAMIL NADU,Seattle,217.0
1999,TAMIL NADU,Boston,1250.0
1999,TAMIL NADU,Seattle,500.0
1999,TAMIL NADU,Seattle,7200.0
1999,TAMIL NADU,Berkeley,800.0
1999,TAMIL NADU,Seattle,15121.0
1999,TAMIL NADU,Berkeley,1700.0
1999,TAMIL NADU,Cornell,1000.0
1999,TAMIL NADU,Work an Hour,20000.0
1999,TAMIL NADU,Boston,1155.0
1999,TAMIL NADU,Berkeley,2250.0
1999,TAMIL NADU,UIUC,470.0
1999,TAMIL NADU,Silicon Valley,15000.0
1999,TAMIL NADU,Cornell,500.0
2000,TAMIL NADU,Arizona,400.0
2000,TAMIL NADU,Seattle,6200.0
2000,TAMIL NADU,General Funds,2050.0
2000,TAMIL NADU,Work an Hour,15500.0
2000,TAMIL NADU,Silicon Valley,6500.0
2000,TAMIL NADU,Boston,500.0
2000,TAMIL NADU,Boston,1675.0
2000,TAMIL NADU,Seattle,8600.0
2000,TAMIL NADU,Berkeley,1200.0
2000,TAMIL NADU,Seattle,2500.0
2000,TAMIL NADU,Work an Hour,5500.0
2000,TAMIL NADU,Seattle,7600.0
2000,TAMIL NADU,Berkeley,5500.0
2000,TAMIL NADU,DC,460.0
2000,TAMIL NADU,Boston,5030.0
2000,TAMIL NADU,Indiana,1600.0
2000,TAMIL NADU,Princeton,2000.0
2000,TAMIL NADU,Boston,2575.0
2000,TAMIL NADU,Seattle,18000.0
2000,TAMIL NADU,Portland,500.0
2000,TAMIL NADU,Berkeley,1650.0
2000,TAMIL NADU,Seattle,500.0
2000,TAMIL NADU,Silicon Valley,5000.0
2000,TAMIL NADU,Seattle,5571.0
2000,TAMIL NADU,Silicon Valley,1000.0
2000,TAMIL NADU,Work an Hour,23125.0
2000,TAMIL NADU,Silicon Valley,11000.0
2000,TAMIL NADU,Detroit,1000.0
2001,TAMIL NADU,Seattle,12300.0
2001,TAMIL NADU,Seattle,15540.0
2001,TAMIL NADU,DC,1400.0
2001,TAMIL NADU,Silicon Valley,10000.0
2001,TAMIL NADU,Cornell,1500.0
2001,TAMIL NADU,Work an Hour,9763.0
2001,TAMIL NADU,Syracuse,650.0
2001,TAMIL NADU,Silicon Valley,2148.0
2001,TAMIL NADU,Silicon Valley,1500.0
2001,TAMIL NADU,Silicon Valley,2374.0
2001,TAMIL NADU,Seattle,500.0
2001,TAMIL NADU,Boston,100.0
2001,TAMIL NADU,Boston,1450.0
2001,TAMIL NADU,NYC/NJ,1500.0
2001,TAMIL NADU,Arizona,1500.0
2001,TAMIL NADU,Colorado,1000.0
2001,TAMIL NADU,Seattle,45.0
2001,TAMIL NADU,Cornell,1000.0
2001,TAMIL NADU,UIUC,4500.0
2001,TAMIL NADU,Cornell,1000.0
2001,TAMIL NADU,Boston,500.0
2001,TAMIL NADU,Stanford,15000.0
2001,TAMIL NADU,Boston,5778.0
2001,TAMIL NADU,Boston,2500.0
2001,TAMIL NADU,Silicon Valley,3000.0
2001,TAMIL NADU,Silicon Valley,15000.0
2001,TAMIL NADU,Seattle,3500.0
2001,TAMIL NADU,Berkeley,1940.0
2001,TAMIL NADU,Berkeley,2400.0
2001,TAMIL NADU,Work an Hour,5500.0
2001,TAMIL NADU,General Funds,2000.0
2001,TAMIL NADU,General Funds,2500.0
2001,TAMIL NADU,Berkeley,5400.0
2001,TAMIL NADU,Cleveland,1000.0
2001,TAMIL NADU,Silicon Valley,4800.0
2001,TAMIL NADU,Silicon Valley,5000.0
2001,TAMIL NADU,UIUC,3130.0
2001,TAMIL NADU,Silicon Valley,7900.0
2001,TAMIL NADU,CentralNJ,2500.0
2001,TAMIL NADU,DC,1500.0
2002,TAMIL NADU,DC,1500.0
2002,TAMIL NADU,Seattle,500.0
2002,TAMIL NADU,Berkeley,6000.0
2002,TAMIL NADU,Cornell,1360.0
2002,TAMIL NADU,Stanford,7000.0
2002,TAMIL NADU,Seattle,5000.0
2002,TAMIL NADU,Work an Hour,8836.0
2002,TAMIL NADU,Berkeley,2300.0
2002,TAMIL NADU,Silicon Valley,300.0
2002,TAMIL NADU,Silicon Valley,18358.0
2002,TAMIL NADU,Silicon Valley,5650.0
2002,TAMIL NADU,DC,1400.0
2002,TAMIL NADU,Seattle,9000.0
2002,TAMIL NADU,Colorado,1000.0
2002,TAMIL NADU,Silicon Valley,11750.0
2002,TAMIL NADU,Colorado,1177.0
2002,TAMIL NADU,NYC/NJ,12100.0
2002,TAMIL NADU,Silicon Valley,4286.0
2002,TAMIL NADU,Seattle,10440.0
2002,TAMIL NADU,Los Angeles,1785.0
2002,TAMIL NADU,NYC/NJ,2000.0
2002,TAMIL NADU,Houston,3000.0
2002,TAMIL NADU,Boston,2470.0
2002,TAMIL NADU,Syracuse,2150.0
2002,TAMIL NADU,Seattle,4200.0
2002,TAMIL NADU,Seattle,1575.0
2002,TAMIL NADU,Boston,3267.0
2002,TAMIL NADU,Irvine,500.0
2002,TAMIL NADU,Arizona,1500.0
2002,TAMIL NADU,Boston,1000.0
2002,TAMIL NADU,Silicon Valley,3000.0
2002,TAMIL NADU,Seattle,15000.0
2002,TAMIL NADU,St. Louis,2000.0
2003,TAMIL NADU,Seattle,13500.0
2003,TAMIL NADU,Berkeley,1710.0
2003,TAMIL NADU,Boston,1015.0
2003,TAMIL NADU,DC,4500.0
2003,TAMIL NADU,Berkeley,3595.0
2003,TAMIL NADU,Arizona,2500.0
2003,TAMIL NADU,St. Louis,4000.0
2003,TAMIL NADU,St. Louis,2030.0
2003,TAMIL NADU,Boston,2000.0
2003,TAMIL NADU,Houston,6300.0
2003,TAMIL NADU,Syracuse,2200.0
2003,TAMIL NADU,NYC/NJ,2000.0
2003,TAMIL NADU,Boston,3350.0
2003,TAMIL NADU,Seattle,17520.0
2003,TAMIL NADU,Berkeley,2000.0
2003,TAMIL NADU,Silicon Valley,7183.0
2003,TAMIL NADU,Stanford,15755.0
2003,TAMIL NADU,NYC/NJ,30960.0
2003,TAMIL NADU,Colorado,1469.0
2003,TAMIL NADU,Seattle,1477.0
2003,TAMIL NADU,Seattle,5100.0
2003,TAMIL NADU,NYC/NJ,5000.0
2003,TAMIL NADU,Seattle,1200.0
2003,TAMIL NADU,St. Louis,8000.0
2003,TAMIL NADU,Toledo,1710.0
2003,TAMIL NADU,Detroit,5690.0
2003,TAMIL NADU,DC,1400.0
2003,TAMIL NADU,Seattle,10934.0
2003,TAMIL NADU,Seattle,4200.0
2003,TAMIL NADU,Boston,1000.0
2003,TAMIL NADU,Portland,1850.0
2003,TAMIL NADU,Silicon Valley,14070.0
2003,TAMIL NADU,Silicon Valley,2742.0
2003,TAMIL NADU,Colorado,4368.0
2003,TAMIL NADU,Silicon Valley,17498.0
2003,TAMIL NADU,Athens,5800.0
2003,TAMIL NADU,Atlanta,2020.0
2003,TAMIL NADU,CentralNJ,2000.0
2003,TAMIL NADU,Cornell,1900.0
2004,TAMIL NADU,Silicon Valley,7707.0
2004,TAMIL NADU,Silicon Valley,23582.0
2004,TAMIL NADU,Silicon Valley,1500.0
2004,TAMIL NADU,Seattle,1600.0
2004,TAMIL NADU,Mid-Hudson Valley,10000.0
2004,TAMIL NADU,NYC/NJ,38100.0
2004,TAMIL NADU,Seattle,14398.0
2004,TAMIL NADU,Boston,1600.0
2004,TAMIL NADU,Work an Hour,10000.0
2004,TAMIL NADU,Seattle,4200.0
2004,TAMIL NADU,Silicon Valley,18371.0
2004,TAMIL NADU,Arizona,6900.0
2004,TAMIL NADU,Colorado,75611.0
2004,TAMIL NADU,Houston,3600.0
2004,TAMIL NADU,Seattle,6550.0
2004,TAMIL NADU,Boston,1280.0
2004,TAMIL NADU,Athens,5800.0
2004,TAMIL NADU,Mid-Hudson Valley,1650.0
2004,TAMIL NADU,Arizona,3500.0
2004,TAMIL NADU,St. Louis,0.0
2004,TAMIL NADU,Silicon Valley,1000.0
2004,TAMIL NADU,NYC/NJ,4000.0
2004,TAMIL NADU,Atlanta,3000.0
2004,TAMIL NADU,St. Louis,3500.0
2004,TAMIL NADU,Portland,1600.0
2004,TAMIL NADU,Silicon Valley,5647.0
2004,TAMIL NADU,Arizona,367.0
2004,TAMIL NADU,Toledo,300.0
2004,TAMIL NADU,DC,4500.0
2004,TAMIL NADU,Santa Barbara,2000.0
2004,TAMIL NADU,Princeton,4100.0
2005,TAMIL NADU,Austin,1209.0
2005,TAMIL NADU,Chennai,1212.0
2005,TAMIL NADU,Austin,11150.0
2005,TAMIL NADU,Arizona,1000.0
2005,TAMIL NADU,Silicon Valley,1056.0
2005,TAMIL NADU,Cleveland,2667.0
2005,TAMIL NADU,Toledo,2000.0
2005,TAMIL NADU,Arizona,9600.0
2005,TAMIL NADU,Yale,1.0
2005,TAMIL NADU,Seattle,10500.0
2005,TAMIL NADU,Chicago,1807.0
2005,TAMIL NADU,Toledo,1163.0
2005,TAMIL NADU,Seattle,5800.0
2005,TAMIL NADU,Chicago,1023.0
2005,TAMIL NADU,Princeton,4300.0
2005,TAMIL NADU,Santa Barbara,1500.0
2005,TAMIL NADU,Cornell,4000.0
2005,TAMIL NADU,Silicon Valley,2948.0
2005,TAMIL NADU,Arizona,4000.0
2005,TAMIL NADU,DC,4625.0
2005,TAMIL NADU,Portland,651.0
2005,TAMIL NADU,Seattle,342.0
2005,TAMIL NADU,Canada,1000.0
2005,TAMIL NADU,Stanford,3400.0
2005,TAMIL NADU,Redlands,2225.0
2005,TAMIL NADU,Arizona,1000.0
2005,TAMIL NADU,Cornell,2000.0
2005,TAMIL NADU,Seattle,15116.0
2005,TAMIL NADU,Houston,5302.0
2005,TAMIL NADU,Seattle,5000.0
2005,TAMIL NADU,Toledo,360.0
2005,TAMIL NADU,Philadelphia,0.0
2005,TAMIL NADU,Yale,2791.0
2005,TAMIL NADU,Atlanta,2400.0
2005,TAMIL NADU,Colorado,7767.0
2005,TAMIL NADU,Yale,7820.0
2005,TAMIL NADU,Yale,2400.0
2005,TAMIL NADU,Seattle,7400.0
2005,TAMIL NADU,Arizona,1000.0
2005,TAMIL NADU,Boston,1683.0
2005,TAMIL NADU,Toledo,2419.0
2005,TAMIL NADU,Seattle,5000.0
2005,TAMIL NADU,Stanford,7111.0
2005,TAMIL NADU,Chicago,2379.0
2005,TAMIL NADU,Portland,11000.0
2005,TAMIL NADU,Yale,2400.0
2005,TAMIL NADU,Silicon Valley,7747.0
2005,TAMIL NADU,Canada,2500.0
2005,TAMIL NADU,Work an Hour,10000.0
2005,TAMIL NADU,Dallas,2326.0
2005,TAMIL NADU,Syracuse,2500.0
2005,TAMIL NADU,Cleveland,6130.0
2005,TAMIL NADU,Seattle,3001.0
2005,TAMIL NADU,Seattle,7080.0
2005,TAMIL NADU,Cleveland,6130.0
2005,TAMIL NADU,Seattle,14400.0
2005,TAMIL NADU,Seattle,27000.0
2005,TAMIL NADU,Austin,10600.0
2005,TAMIL NADU,NYC/NJ,14300.0
2005,TAMIL NADU,UFlorida,0.0
2005,TAMIL NADU,Seattle,2800.0
2005,TAMIL NADU,Cleveland,2667.0
2005,TAMIL NADU,Seattle,166000.0
2005,TAMIL NADU,Austin,1400.0
2005,TAMIL NADU,Silicon Valley,15462.0
2005,TAMIL NADU,Cleveland,10000.0
2005,TAMIL NADU,Yale,1.0
2005,TAMIL NADU,Seattle,13640.0
2005,TAMIL NADU,Silicon Valley,17411.0
2005,TAMIL NADU,Austin,2700.0
2005,TAMIL NADU,Toledo,1000.0
2005,TAMIL NADU,Berkeley,2400.0
2006,TAMIL NADU,Portland,2977.0
2006,TAMIL NADU,General Funds,1920.0
2006,TAMIL NADU,Chennai,2442.0
2006,TAMIL NADU,Atlanta,1760.0
2006,TAMIL NADU,Chennai,1224.0
2006,TAMIL NADU,Seattle,5000.0
2006,TAMIL NADU,Arizona,6888.0
2006,TAMIL NADU,Yale,2400.0
2006,TAMIL NADU,Silicon Valley,18719.0
2006,TAMIL NADU,Work an Hour,4500.0
2006,TAMIL NADU,Arizona,9692.0
2006,TAMIL NADU,Yale,2400.0
2006,TAMIL NADU,Chennai,1325.0
2006,TAMIL NADU,Yale,3409.0
2006,TAMIL NADU,Yale,400.0
2006,TAMIL NADU,Toledo,7000.0
2006,TAMIL NADU,General Funds,11916.0
2006,TAMIL NADU,Austin,2700.0
2006,TAMIL NADU,Yale,3490.0
2006,TAMIL NADU,Silicon Valley,11850.0
2006,TAMIL NADU,Boston,9476.0
2006,TAMIL NADU,CentralNJ,5000.0
2006,TAMIL NADU,Princeton,4200.0
2006,TAMIL NADU,Silicon Valley,18082.0
2006,TAMIL NADU,Houston,2000.0
2006,TAMIL NADU,Stanford,0.0
2006,TAMIL NADU,NYC/NJ,14140.0
2006,TAMIL NADU,Cleveland,10000.0
2006,TAMIL NADU,Seattle,13830.0
2006,TAMIL NADU,Chennai,18956.0
2006,TAMIL NADU,Silicon Valley,7905.0
2006,TAMIL NADU,Cornell,2000.0
2006,TAMIL NADU,Stanford,3500.0
2006,TAMIL NADU,CentralNJ,3000.0
2006,TAMIL NADU,DC,5500.0
2006,TAMIL NADU,Austin,21220.0
2006,TAMIL NADU,Austin,4283.0
2006,TAMIL NADU,Yale,400.0
2006,TAMIL NADU,Yale,6977.0
2006,TAMIL NADU,Boston,5536.0
2006,TAMIL NADU,Silicon Valley,1440.0
2006,TAMIL NADU,NYC/NJ,5000.0
2006,TAMIL NADU,Atlanta,2400.0
2007,TAMIL NADU,Yale,380.0
2007,TAMIL NADU,Cornell,2000.0
2007,TAMIL NADU,NYC/NJ,14000.0
2007,TAMIL NADU,Silicon Valley,70677.0
2007,TAMIL NADU,Cincinnati,1200.0
2007,TAMIL NADU,Dallas,10000.0
2007,TAMIL NADU,Silicon Valley,8000.0
2007,TAMIL NADU,Atlanta,1200.0
2007,TAMIL NADU,Cleveland,667.0
2007,TAMIL NADU,Cornell,3800.0
2007,TAMIL NADU,Austin,10000.0
2007,TAMIL NADU,DC,5000.0
2007,TAMIL NADU,Chennai,1001.0
2007,TAMIL NADU,Silicon Valley,7250.0
2007,TAMIL NADU,Chennai,14663.0
2007,TAMIL NADU,Chennai,2000.0
2007,TAMIL NADU,Seattle,11930.0
2007,TAMIL NADU,Yale,390.0
2007,TAMIL NADU,Work an Hour,5500.0
2007,TAMIL NADU,Chennai,4000.0
2007,TAMIL NADU,UFlorida,5000.0
2007,TAMIL NADU,Chennai,1048.0
2007,TAMIL NADU,Arizona,5006.0
2007,TAMIL NADU,Madison,2100.0
2007,TAMIL NADU,Silicon Valley,35000.0
2007,TAMIL NADU,Seattle,18900.0
2007,TAMIL NADU,Silicon Valley,8940.0
2007,TAMIL NADU,Boston,1000.0
2007,TAMIL NADU,Seattle,426.0
2007,TAMIL NADU,Chennai,4664.0
2007,TAMIL NADU,Austin,5900.0
2007,TAMIL NADU,Boston,3325.0
2007,TAMIL NADU,Seattle,30600.0
2007,TAMIL NADU,UIUC,7680.0
2007,TAMIL NADU,Chennai,291.0
2007,TAMIL NADU,NYC/NJ,4642.0
2007,TAMIL NADU,Stanford,5900.0
2007,TAMIL NADU,Seattle,8119.0
2007,TAMIL NADU,Toledo,200.0
2007,TAMIL NADU,Silicon Valley,8275.0
2007,TAMIL NADU,Silicon Valley,7710.0
2007,TAMIL NADU,Austin,23543.0
2007,TAMIL NADU,Chennai,19850.0
2007,TAMIL NADU,Boston,10150.0
2007,TAMIL NADU,Toledo,2000.0
2007,TAMIL NADU,Salt Lake City,2500.0
2007,TAMIL NADU,Seattle,7997.0
2007,TAMIL NADU,Cleveland,2677.0
2007,TAMIL NADU,Cleveland,2000.0
2007,TAMIL NADU,Silicon Valley,5000.0
2007,TAMIL NADU,NYC/NJ,22000.0
2007,TAMIL NADU,Colorado,7500.0
2007,TAMIL NADU,Houston,5000.0
2007,TAMIL NADU,Portland,1000.0
2007,TAMIL NADU,CentralNJ,10500.0
2007,TAMIL NADU,Austin,6000.0
2007,TAMIL NADU,Stanford,3356.0
2007,TAMIL NADU,Princeton,4400.0
2007,TAMIL NADU,Austin,20175.0
2007,TAMIL NADU,Seattle,25641.0
2008,TAMIL NADU,Arizona,13300.0
2008,TAMIL NADU,NYC/NJ,4500.0
2008,TAMIL NADU,Seattle,14427.0
2008,TAMIL NADU,Princeton,5750.0
2008,TAMIL NADU,Austin,5460.0
2008,TAMIL NADU,Silicon Valley,6582.0
2008,TAMIL NADU,Stanford,3948.0
2008,TAMIL NADU,Houston,1600.0
2008,TAMIL NADU,CentralNJ,9000.0
2008,TAMIL NADU,Austin,16300.0
2008,TAMIL NADU,Silicon Valley,9392.0
2008,TAMIL NADU,Irvine,3555.0
2008,TAMIL NADU,Silicon Valley,8750.0
2008,TAMIL NADU,Austin,1650.0
2008,TAMIL NADU,Chennai,1067.0
2008,TAMIL NADU,Atlanta,1650.0
2008,TAMIL NADU,Chennai,15400.0
2008,TAMIL NADU,Boston,19000.0
2008,TAMIL NADU,Chennai,4255.0
2008,TAMIL NADU,Silicon Valley,10380.0
2008,TAMIL NADU,St. Louis,7000.0
2008,TAMIL NADU,Stanford,7327.0
2008,TAMIL NADU,UIUC,7230.0
2008,TAMIL NADU,Boston,3600.0
2008,TAMIL NADU,Chennai,155.0
2008,TAMIL NADU,Seattle,85386.0
2008,TAMIL NADU,Cleveland,2677.0
2008,TAMIL NADU,Colorado,1970.0
2008,TAMIL NADU,Silicon Valley,25034.0
2008,TAMIL NADU,St. Louis,7000.0
2008,TAMIL NADU,Cornell,7718.0
2008,TAMIL NADU,Madison,7800.0
2008,TAMIL NADU,St. Louis,3750.0
2008,TAMIL NADU,NYC/NJ,21629.0
2008,TAMIL NADU,Seattle,15375.0
2008,TAMIL NADU,Chennai,6678.0
2008,TAMIL NADU,Silicon Valley,35000.0
2008,TAMIL NADU,Boston,6245.0
2008,TAMIL NADU,Silicon Valley,7260.0
2008,TAMIL NADU,Arizona,6000.0
2008,TAMIL NADU,Austin,2875.0
2008,TAMIL NADU,Silicon Valley,15933.0
2008,TAMIL NADU,Seattle,3000.0
2008,TAMIL NADU,Seattle,2892.0
2008,TAMIL NADU,UFlorida,10000.0
2008,TAMIL NADU,Work an Hour,6703.0
2008,TAMIL NADU,Stanford,4768.0
2008,TAMIL NADU,Chennai,5818.0
2008,TAMIL NADU,Seattle,3623.0
2008,TAMIL NADU,Seattle,8000.0
2008,TAMIL NADU,CentralNJ,14018.0
2008,TAMIL NADU,Seattle,16792.0
2008,TAMIL NADU,Work an Hour,13425.0
2008,TAMIL NADU,Madison,20000.0
2008,TAMIL NADU,Silicon Valley,6000.0
2008,TAMIL NADU,Silicon Valley,8100.0
2008,TAMIL NADU,Irvine,1000.0
2008,TAMIL NADU,Dallas,5686.0
2008,TAMIL NADU,Atlanta,7276.0
2008,TAMIL NADU,Chennai,1942.0
2008,TAMIL NADU,Cleveland,3105.0
2008,TAMIL NADU,NYC/NJ,36135.0
2008,TAMIL NADU,Purdue,500.0
2008,TAMIL NADU,Work an Hour,15954.0
2009,TAMIL NADU,Irvine,10468.0
2009,TAMIL NADU,Seattle,12370.0
2009,TAMIL NADU,Stanford,2500.0
2009,TAMIL NADU,Dallas,2500.0
2009,TAMIL NADU,NYC/NJ,3000.0
2009,TAMIL NADU,Chennai,9890.0
2009,TAMIL NADU,Austin,4290.0
2009,TAMIL NADU,Dallas,2650.0
2009,TAMIL NADU,Seattle,27185.0
2009,TAMIL NADU,Stanford,3187.0
2009,TAMIL NADU,Austin,2000.0
2009,TAMIL NADU,NYC/NJ,13550.0
2009,TAMIL NADU,Silicon Valley,8536.0
2009,TAMIL NADU,Silicon Valley,7667.0
2009,TAMIL NADU,Irvine,4000.0
2009,TAMIL NADU,Seattle,21795.0
2009,TAMIL NADU,Chennai,20697.0
2009,TAMIL NADU,Silicon Valley,15050.0
2009,TAMIL NADU,Atlanta,3800.0
2009,TAMIL NADU,UIUC,9114.0
2009,TAMIL NADU,St. Louis,3250.0
2009,TAMIL NADU,Seattle,7895.0
2009,TAMIL NADU,Austin,3445.0
2009,TAMIL NADU,Birmingham,1000.0
2009,TAMIL NADU,Work an Hour,5000.0
2009,TAMIL NADU,NYC/NJ,38750.0
2009,TAMIL NADU,Colorado,1690.0
2009,TAMIL NADU,Work an Hour,6640.0
2009,TAMIL NADU,Munich,5294.0
2009,TAMIL NADU,Cleveland,2500.0
2009,TAMIL NADU,Work an Hour,9000.0
2009,TAMIL NADU,Berkeley,4093.0
2009,TAMIL NADU,Boston,9548.0
2009,TAMIL NADU,Ann-Arbor,7000.0
2009,TAMIL NADU,NYC/NJ,2600.0
2009,TAMIL NADU,NYC/NJ,9000.0
2009,TAMIL NADU,Austin,4710.0
2009,TAMIL NADU,Austin,2750.0
2009,TAMIL NADU,Silicon Valley,5444.0
2009,TAMIL NADU,Stanford,4750.0
2009,TAMIL NADU,Silicon Valley,4663.0
2009,TAMIL NADU,Silicon Valley,73727.0
2009,TAMIL NADU,UFlorida,6660.0
2009,TAMIL NADU,Madison,3400.0
2009,TAMIL NADU,Silicon Valley,13164.0
2009,TAMIL NADU,Princeton,4900.0
2009,TAMIL NADU,Silicon Valley,8000.0
2009,TAMIL NADU,NYC/NJ,10723.0
2009,TAMIL NADU,Boston,4929.0
2009,TAMIL NADU,Arizona,5000.0
2009,TAMIL NADU,Seattle,3001.0
2009,TAMIL NADU,Work an Hour,8000.0
2009,TAMIL NADU,Seattle,307.0
2009,TAMIL NADU,Silicon Valley,10229.0
2009,TAMIL NADU,Burlington,2000.0
2010,TAMIL NADU,Stanford,3100.0
2010,TAMIL NADU,Silicon Valley,11094.0
2010,TAMIL NADU,Boston,6310.0
2010,TAMIL NADU,Silicon Valley,82000.0
2010,TAMIL NADU,Chennai,17885.0
2010,TAMIL NADU,Seattle,13145.0
2010,TAMIL NADU,Los Angeles,2000.0
2010,TAMIL NADU,Cincinnati,2450.0
2010,TAMIL NADU,Dallas,4600.0
2010,TAMIL NADU,Silicon Valley,6582.0
2010,TAMIL NADU,Irvine,8000.0
2010,TAMIL NADU,NYC/NJ,56337.0
2010,TAMIL NADU,Seattle,3155.0
2010,TAMIL NADU,Austin,7590.0
2010,TAMIL NADU,Madison,3420.0
2010,TAMIL NADU,UFlorida,11000.0
2010,TAMIL NADU,London,2000.0
2010,TAMIL NADU,Silicon Valley,25739.0
2010,TAMIL NADU,San Francisco,1750.0
2010,TAMIL NADU,New River Valley,2200.0
2010,TAMIL NADU,Seattle,6230.0
2010,TAMIL NADU,Arizona,7000.0
2010,TAMIL NADU,Silicon Valley,4000.0
2010,TAMIL NADU,General Funds,20000.0
2010,TAMIL NADU,Silicon Valley,7407.0
2010,TAMIL NADU,Atlanta,1000.0
2010,TAMIL NADU,Boston,6555.0
2010,TAMIL NADU,San Francisco,2875.0
2010,TAMIL NADU,Austin,5135.0
2010,TAMIL NADU,Austin,5430.0
