state,year,chapter,chapter_amount,state_total_amount,percentage,Population,% of Total,state_total_amount_per_capita
Bimaru,1998,Cleveland,12370412.0,14670.0,10.224948875255624,513706663,42.44,345.66446748350614
Bimaru,1998,Indiana,12370412.0,14670.0,20.449897750511248,513706663,42.44,345.66446748350614
Bimaru,1998,Seattle,12370412.0,14670.0,34.08316291751874,513706663,42.44,345.66446748350614
Bimaru,1999,Arizona,12370412.0,55731.0,5.921300532917048,513706663,42.44,1313.1715362865223
Bimaru,1999,Berkeley,12370412.0,55731.0,11.555507706662361,513706663,42.44,1313.1715362865223
Bimaru,1999,Boston,12370412.0,55731.0,22.518885360033018,513706663,42.44,1313.1715362865223
Bimaru,1999,Cornell,12370412.0,55731.0,0.35886669896466955,513706663,42.44,1313.1715362865223
Bimaru,1999,DC,12370412.0,55731.0,5.383000484470044,513706663,42.44,1313.1715362865223
Bimaru,1999,Madison,12370412.0,55731.0,3.588666989646696,513706663,42.44,1313.1715362865223
Bimaru,1999,NYC/NJ,12370412.0,55731.0,3.3787299707523646,513706663,42.44,1313.1715362865223
Bimaru,1999,Seattle,12370412.0,55731.0,29.351707308320325,513706663,42.44,1313.1715362865223
Bimaru,1999,Work an Hour,12370412.0,55731.0,17.943334948233478,513706663,42.44,1313.1715362865223
Bimaru,2000,Arizona,12370412.0,33263.0,14.619847879024741,513706663,42.44,783.7653157398681
Bimaru,2000,Boston,12370412.0,33263.0,2.405074707633106,513706663,42.44,783.7653157398681
Bimaru,2000,Madison,12370412.0,33263.0,15.031716922706911,513706663,42.44,783.7653157398681
Bimaru,2000,NYC/NJ,12370412.0,33263.0,12.025373538165528,513706663,42.44,783.7653157398681
Bimaru,2000,Seattle,12370412.0,33263.0,55.91798695246971,513706663,42.44,783.7653157398681
Bimaru,2001,Arizona,12370412.0,118341.0,1.5210282150733896,513706663,42.44,2788.430725730443
Bimaru,2001,Berkeley,12370412.0,118341.0,1.0140188100489265,513706663,42.44,2788.430725730443
Bimaru,2001,Chicago,12370412.0,118341.0,6.128898691070719,513706663,42.44,2788.430725730443
Bimaru,2001,General Funds,12370412.0,118341.0,18.755967923204974,513706663,42.44,2788.430725730443
Bimaru,2001,Madison,12370412.0,118341.0,1.690031350081544,513706663,42.44,2788.430725730443
Bimaru,2001,NYC/NJ,12370412.0,118341.0,1.3520250800652354,513706663,42.44,2788.430725730443
Bimaru,2001,Redlands,12370412.0,118341.0,0.8661410669167914,513706663,42.44,2788.430725730443
Bimaru,2001,Seattle,12370412.0,118341.0,52.39097185252787,513706663,42.44,2788.430725730443
Bimaru,2001,Silicon Valley,12370412.0,118341.0,14.421882525920857,513706663,42.44,2788.430725730443
Bimaru,2001,Stanford,12370412.0,118341.0,1.8590344850896983,513706663,42.44,2788.430725730443
Bimaru,2002,Arizona,12370412.0,90612.0,4.966229638458483,513706663,42.44,2135.0612629594725
Bimaru,2002,Berkeley,12370412.0,90612.0,1.3243279035889286,513706663,42.44,2135.0612629594725
Bimaru,2002,Boston,12370412.0,90612.0,1.379508232905134,513706663,42.44,2135.0612629594725
Bimaru,2002,Chicago,12370412.0,90612.0,6.358981150399505,513706663,42.44,2135.0612629594725
Bimaru,2002,Colorado,12370412.0,90612.0,0.7614885445636339,513706663,42.44,2135.0612629594725
Bimaru,2002,Dallas,12370412.0,90612.0,4.4144263452964285,513706663,42.44,2135.0612629594725
Bimaru,2002,General Funds,12370412.0,90612.0,0.2759016465810268,513706663,42.44,2135.0612629594725
Bimaru,2002,NYC/NJ,12370412.0,90612.0,18.485410320928793,513706663,42.44,2135.0612629594725
Bimaru,2002,Redlands,12370412.0,90612.0,1.379508232905134,513706663,42.44,2135.0612629594725
Bimaru,2002,Seattle,12370412.0,90612.0,45.247870039288394,513706663,42.44,2135.0612629594725
Bimaru,2002,Silicon Valley,12370412.0,90612.0,12.9784134551715,513706663,42.44,2135.0612629594725
Bimaru,2002,Stanford,12370412.0,90612.0,2.427934489913036,513706663,42.44,2135.0612629594725
Bimaru,2003,Arizona,12370412.0,93951.0,1.5965769390426925,513706663,42.44,2213.737040527804
Bimaru,2003,Austin,12370412.0,93951.0,3.4007088801609346,513706663,42.44,2213.737040527804
Bimaru,2003,Boston,12370412.0,93951.0,3.9062915775244544,513706663,42.44,2213.737040527804
Bimaru,2003,CentralNJ,12370412.0,93951.0,10.803503954188885,513706663,42.44,2213.737040527804
Bimaru,2003,Chicago,12370412.0,93951.0,11.9147215037626,513706663,42.44,2213.737040527804
Bimaru,2003,Cleveland,12370412.0,93951.0,2.5970984875094465,513706663,42.44,2213.737040527804
Bimaru,2003,Colorado,12370412.0,93951.0,1.9978499430554224,513706663,42.44,2213.737040527804
Bimaru,2003,Corvallis,12370412.0,93951.0,4.257538504113847,513706663,42.44,2213.737040527804
Bimaru,2003,NYC/NJ,12370412.0,93951.0,2.660961565071154,513706663,42.44,2213.737040527804
Bimaru,2003,Redlands,12370412.0,93951.0,0.7184596225692116,513706663,42.44,2213.737040527804
Bimaru,2003,Seattle,12370412.0,93951.0,44.704154293195394,513706663,42.44,2213.737040527804
Bimaru,2003,Silicon Valley,12370412.0,93951.0,3.1399346467839617,513706663,42.44,2213.737040527804
Bimaru,2003,Stanford,12370412.0,93951.0,5.534800055348001,513706663,42.44,2213.737040527804
Bimaru,2003,UIUC,12370412.0,93951.0,2.7674000276740003,513706663,42.44,2213.737040527804
Bimaru,2004,Ann-Arbor,12370412.0,103309.0,2.2263307165881,513706663,42.44,2434.2365692742696
Bimaru,2004,Arizona,12370412.0,103309.0,13.454781287206341,513706663,42.44,2434.2365692742696
Bimaru,2004,Austin,12370412.0,103309.0,4.636575709763912,513706663,42.44,2434.2365692742696
Bimaru,2004,Boston,12370412.0,103309.0,0.0009679698767774348,513706663,42.44,2434.2365692742696
Bimaru,2004,CentralNJ,12370412.0,103309.0,4.839849383887174,513706663,42.44,2434.2365692742696
Bimaru,2004,Chicago,12370412.0,103309.0,17.084668325121722,513706663,42.44,2434.2365692742696
Bimaru,2004,Cleveland,12370412.0,103309.0,3.1943005933655346,513706663,42.44,2434.2365692742696
Bimaru,2004,Colorado,12370412.0,103309.0,1.9678827594885249,513706663,42.44,2434.2365692742696
Bimaru,2004,DC,12370412.0,103309.0,3.1168630032233398,513706663,42.44,2434.2365692742696
Bimaru,2004,NYC/NJ,12370412.0,103309.0,5.020859750844553,513706663,42.44,2434.2365692742696
Bimaru,2004,Seattle,12370412.0,103309.0,37.266840255931236,513706663,42.44,2434.2365692742696
Bimaru,2004,Silicon Valley,12370412.0,103309.0,7.190080244702784,513706663,42.44,2434.2365692742696
Bimaru,2005,Arizona,12370412.0,114485.0,5.501157356858977,513706663,42.44,2697.5730442978324
Bimaru,2005,Austin,12370412.0,114485.0,4.651264357776127,513706663,42.44,2697.5730442978324
Bimaru,2005,Boston,12370412.0,114485.0,5.2408612481984544,513706663,42.44,2697.5730442978324
Bimaru,2005,Colorado,12370412.0,114485.0,3.848539109927065,513706663,42.44,2697.5730442978324
Bimaru,2005,DC,12370412.0,114485.0,4.891470498318557,513706663,42.44,2697.5730442978324
Bimaru,2005,Penn State,12370412.0,114485.0,3.859894309298161,513706663,42.44,2697.5730442978324
Bimaru,2005,Redlands,12370412.0,114485.0,4.6163252827881385,513706663,42.44,2697.5730442978324
Bimaru,2005,Seattle,12370412.0,114485.0,46.032231296676414,513706663,42.44,2697.5730442978324
Bimaru,2005,Silicon Valley,12370412.0,114485.0,20.069878149975978,513706663,42.44,2697.5730442978324
Bimaru,2005,UIUC,12370412.0,114485.0,1.28837839018212,513706663,42.44,2697.5730442978324
Bimaru,2006,Arizona,12370412.0,198555.0,2.9754979728538693,513706663,42.44,4678.487276154571
Bimaru,2006,Austin,12370412.0,198555.0,5.414116995290978,513706663,42.44,4678.487276154571
Bimaru,2006,Boston,12370412.0,198555.0,8.127219158419582,513706663,42.44,4678.487276154571
Bimaru,2006,Chicago,12370412.0,198555.0,13.900430611165673,513706663,42.44,4678.487276154571
Bimaru,2006,Colorado,12370412.0,198555.0,0.7050943063634761,513706663,42.44,4678.487276154571
Bimaru,2006,Corvallis,12370412.0,198555.0,1.5109163707788773,513706663,42.44,4678.487276154571
Bimaru,2006,DC,12370412.0,198555.0,7.235274860869784,513706663,42.44,4678.487276154571
Bimaru,2006,Dallas,12370412.0,198555.0,0.6889778650751681,513706663,42.44,4678.487276154571
Bimaru,2006,Mid-Hudson Valley,12370412.0,198555.0,5.036387902596258,513706663,42.44,4678.487276154571
Bimaru,2006,Munich,12370412.0,198555.0,0.1838281584447634,513706663,42.44,4678.487276154571
Bimaru,2006,Penn State,12370412.0,198555.0,2.2160106771423536,513706663,42.44,4678.487276154571
Bimaru,2006,Portland,12370412.0,198555.0,1.0072775805192515,513706663,42.44,4678.487276154571
Bimaru,2006,Redlands,12370412.0,198555.0,2.053335347888494,513706663,42.44,4678.487276154571
Bimaru,2006,Seattle,12370412.0,198555.0,26.944675278889978,513706663,42.44,4678.487276154571
Bimaru,2006,Silicon Valley,12370412.0,198555.0,14.38896023771751,513706663,42.44,4678.487276154571
Bimaru,2006,UIUC,12370412.0,198555.0,0.5509808365440306,513706663,42.44,4678.487276154571
Bimaru,2006,Work an Hour,12370412.0,198555.0,7.061015839439953,513706663,42.44,4678.487276154571
Bimaru,2007,Arizona,12370412.0,241753.0,2.5137226838963738,513706663,42.44,5696.347785108389
Bimaru,2007,Austin,12370412.0,241753.0,4.126112188887005,513706663,42.44,5696.347785108389
Bimaru,2007,Boston,12370412.0,241753.0,2.8628393442894193,513706663,42.44,5696.347785108389
Bimaru,2007,Chicago,12370412.0,241753.0,22.35298010779597,513706663,42.44,5696.347785108389
Bimaru,2007,DC,12370412.0,241753.0,5.621853710191807,513706663,42.44,5696.347785108389
Bimaru,2007,Dallas,12370412.0,241753.0,1.44775866276737,513706663,42.44,5696.347785108389
Bimaru,2007,Lalpur,12370412.0,241753.0,1.4125988095287338,513706663,42.44,5696.347785108389
Bimaru,2007,Philadelphia,12370412.0,241753.0,1.3522065910247234,513706663,42.44,5696.347785108389
Bimaru,2007,Redlands,12370412.0,241753.0,3.346390737653721,513706663,42.44,5696.347785108389
Bimaru,2007,Seattle,12370412.0,241753.0,24.576323768474435,513706663,42.44,5696.347785108389
Bimaru,2007,Silicon Valley,12370412.0,241753.0,23.087200572485138,513706663,42.44,5696.347785108389
Bimaru,2007,Stamford,12370412.0,241753.0,0.6204679983288729,513706663,42.44,5696.347785108389
Bimaru,2007,UFlorida,12370412.0,241753.0,0.6204679983288729,513706663,42.44,5696.347785108389
Bimaru,2007,Work an Hour,12370412.0,241753.0,6.059076826347553,513706663,42.44,5696.347785108389
Bimaru,2008,Austin,12370412.0,268040.0,4.91120728249515,513706663,42.44,6315.7398680490105
Bimaru,2008,Berkeley,12370412.0,268040.0,2.6115505148485303,513706663,42.44,6315.7398680490105
Bimaru,2008,Boston,12370412.0,268040.0,1.6415460379047904,513706663,42.44,6315.7398680490105
Bimaru,2008,Chicago,12370412.0,268040.0,18.35658856887032,513706663,42.44,6315.7398680490105
Bimaru,2008,Colorado,12370412.0,268040.0,2.051932547380988,513706663,42.44,6315.7398680490105
Bimaru,2008,Corvallis,12370412.0,268040.0,2.12654827637666,513706663,42.44,6315.7398680490105
Bimaru,2008,DC,12370412.0,268040.0,1.5669303089091182,513706663,42.44,6315.7398680490105
Bimaru,2008,Dallas,12370412.0,268040.0,1.0073123414415759,513706663,42.44,6315.7398680490105
Bimaru,2008,Lalpur,12370412.0,268040.0,1.3057752574242651,513706663,42.44,6315.7398680490105
Bimaru,2008,NYC/NJ,12370412.0,268040.0,4.775406655723026,513706663,42.44,6315.7398680490105
Bimaru,2008,Philadelphia,12370412.0,268040.0,5.064542605581257,513706663,42.44,6315.7398680490105
Bimaru,2008,Redlands,12370412.0,268040.0,2.6544545590210418,513706663,42.44,6315.7398680490105
Bimaru,2008,Seattle,12370412.0,268040.0,29.77428741978809,513706663,42.44,6315.7398680490105
Bimaru,2008,Silicon Valley,12370412.0,268040.0,20.02536934785853,513706663,42.44,6315.7398680490105
Bimaru,2008,Toledo,12370412.0,268040.0,1.5669303089091182,513706663,42.44,6315.7398680490105
Bimaru,2008,UFlorida,12370412.0,268040.0,0.5596179674675421,513706663,42.44,6315.7398680490105
Bimaru,2009,Austin,12370412.0,229046.0,4.992883525580014,513706663,42.44,5396.936852026391
Bimaru,2009,Bangalore,12370412.0,229046.0,0.28378578975402324,513706663,42.44,5396.936852026391
Bimaru,2009,Chicago,12370412.0,229046.0,18.182373846301616,513706663,42.44,5396.936852026391
Bimaru,2009,Colorado,12370412.0,229046.0,1.3097805680954917,513706663,42.44,5396.936852026391
Bimaru,2009,DC,12370412.0,229046.0,7.56834871597845,513706663,42.44,5396.936852026391
Bimaru,2009,NYC/NJ,12370412.0,229046.0,0.21916994839464563,513706663,42.44,5396.936852026391
Bimaru,2009,Penn State,12370412.0,229046.0,0.9605057499366939,513706663,42.44,5396.936852026391
Bimaru,2009,Philadelphia,12370412.0,229046.0,3.088025986046471,513706663,42.44,5396.936852026391
Bimaru,2009,Redlands,12370412.0,229046.0,3.0692524645704355,513706663,42.44,5396.936852026391
Bimaru,2009,San Diego,12370412.0,229046.0,1.7463740907939889,513706663,42.44,5396.936852026391
Bimaru,2009,Seattle,12370412.0,229046.0,26.846135710730596,513706663,42.44,5396.936852026391
Bimaru,2009,Silicon Valley,12370412.0,229046.0,30.161626922102986,513706663,42.44,5396.936852026391
Bimaru,2009,Toledo,12370412.0,229046.0,1.57173668171459,513706663,42.44,5396.936852026391
Bimaru,2010,Atlanta,12370412.0,229099.0,1.3094775621019734,513706663,42.44,5398.185673892554
Bimaru,2010,Austin,12370412.0,229099.0,6.950270407116574,513706663,42.44,5398.185673892554
Bimaru,2010,Berkeley,12370412.0,229099.0,6.547387810509867,513706663,42.44,5398.185673892554
Bimaru,2010,Chennai,12370412.0,229099.0,2.3570596117835523,513706663,42.44,5398.185673892554
Bimaru,2010,Chicago,12370412.0,229099.0,17.382441651862298,513706663,42.44,5398.185673892554
Bimaru,2010,Colorado,12370412.0,229099.0,1.4840745703822367,513706663,42.44,5398.185673892554
Bimaru,2010,DC,12370412.0,229099.0,3.5277325523027163,513706663,42.44,5398.185673892554
Bimaru,2010,Dallas,12370412.0,229099.0,1.5277238224523022,513706663,42.44,5398.185673892554
Bimaru,2010,NYC/NJ,12370412.0,229099.0,4.08120506855115,513706663,42.44,5398.185673892554
Bimaru,2010,Philadelphia,12370412.0,229099.0,1.1182938380350853,513706663,42.44,5398.185673892554
Bimaru,2010,Redlands,12370412.0,229099.0,3.164570775079769,513706663,42.44,5398.185673892554
Bimaru,2010,San Diego,12370412.0,229099.0,1.7459700828026312,513706663,42.44,5398.185673892554
Bimaru,2010,Seattle,12370412.0,229099.0,34.84301546493001,513706663,42.44,5398.185673892554
Bimaru,2010,Silicon Valley,12370412.0,229099.0,11.929340590748977,513706663,42.44,5398.185673892554
Bimaru,2010,Work an Hour,12370412.0,229099.0,2.031436191340861,513706663,42.44,5398.185673892554
Bimaru,2011,Athens,12370412.0,255277.0,0.4700776019774598,513706663,42.44,6015.009425070688
Bimaru,2011,Atlanta,12370412.0,255277.0,0.4700776019774598,513706663,42.44,6015.009425070688
Bimaru,2011,Austin,12370412.0,255277.0,2.0287765838677205,513706663,42.44,6015.009425070688
Bimaru,2011,Berkeley,12370412.0,255277.0,5.875970024718248,513706663,42.44,6015.009425070688
Bimaru,2011,Chicago,12370412.0,255277.0,25.879338914199085,513706663,42.44,6015.009425070688
Bimaru,2011,Dallas,12370412.0,255277.0,1.3710596724342579,513706663,42.44,6015.009425070688
Bimaru,2011,Kanpur,12370412.0,255277.0,2.505905349874842,513706663,42.44,6015.009425070688
Bimaru,2011,London,12370412.0,255277.0,3.625081773916177,513706663,42.44,6015.009425070688
Bimaru,2011,Minnesota,12370412.0,255277.0,0.4700776019774598,513706663,42.44,6015.009425070688
Bimaru,2011,NYC/NJ,12370412.0,255277.0,3.9173133498121646,513706663,42.44,6015.009425070688
Bimaru,2011,Philadelphia,12370412.0,255277.0,7.952929562788658,513706663,42.44,6015.009425070688
Bimaru,2011,San Diego,12370412.0,255277.0,1.566925339924866,513706663,42.44,6015.009425070688
Bimaru,2011,Seattle,12370412.0,255277.0,28.58659417025427,513706663,42.44,6015.009425070688
Bimaru,2011,Silicon Valley,12370412.0,255277.0,15.27987245227733,513706663,42.44,6015.009425070688
Bimaru,2012,Arizona,12370412.0,210048.0,2.856489945155393,513706663,42.44,4949.293119698398
Bimaru,2012,Austin,12370412.0,210048.0,2.398975472273004,513706663,42.44,4949.293119698398
Bimaru,2012,Berkeley,12370412.0,210048.0,8.33142900670323,513706663,42.44,4949.293119698398
Bimaru,2012,Chicago,12370412.0,210048.0,24.74005941499086,513706663,42.44,4949.293119698398
Bimaru,2012,DC,12370412.0,210048.0,4.689404326630103,513706663,42.44,4949.293119698398
Bimaru,2012,Dallas,12370412.0,210048.0,1.9043266301035953,513706663,42.44,4949.293119698398
Bimaru,2012,Philadelphia,12370412.0,210048.0,3.82150746496039,513706663,42.44,4949.293119698398
Bimaru,2012,Redlands,12370412.0,210048.0,1.7138939670932358,513706663,42.44,4949.293119698398
Bimaru,2012,Seattle,12370412.0,210048.0,37.93418647166362,513706663,42.44,4949.293119698398
Bimaru,2012,Silicon Valley,12370412.0,210048.0,11.609727300426568,513706663,42.44,4949.293119698398
Bimaru,2013,Bangalore,12370412.0,279988.0,1.682929268397217,513706663,42.44,6597.266729500471
Bimaru,2013,Berkeley,12370412.0,279988.0,11.272625969684414,513706663,42.44,6597.266729500471
Bimaru,2013,Chicago,12370412.0,279988.0,28.64694201180051,513706663,42.44,6597.266729500471
Bimaru,2013,Cornell,12370412.0,279988.0,1.4018457933911452,513706663,42.44,6597.266729500471
Bimaru,2013,DC,12370412.0,279988.0,4.5973398859951145,513706663,42.44,6597.266729500471
Bimaru,2013,Dallas,12370412.0,279988.0,1.7550752175093216,513706663,42.44,6597.266729500471
Bimaru,2013,Philadelphia,12370412.0,279988.0,2.9286969441547495,513706663,42.44,6597.266729500471
Bimaru,2013,Seattle,12370412.0,279988.0,27.105090218152206,513706663,42.44,6597.266729500471
Bimaru,2013,Silicon Valley,12370412.0,279988.0,18.776518993671157,513706663,42.44,6597.266729500471
Bimaru,2013,Varanasi,12370412.0,279988.0,1.8329356972441677,513706663,42.44,6597.266729500471
Bimaru,2014,Ballia,12370412.0,275639.0,3.5375980902557327,513706663,42.44,6494.7926484448635
Bimaru,2014,Bangalore,12370412.0,275639.0,1.4932574853340783,513706663,42.44,6494.7926484448635
Bimaru,2014,Berkeley,12370412.0,275639.0,9.452218300022857,513706663,42.44,6494.7926484448635
Bimaru,2014,Chicago,12370412.0,275639.0,17.971332068393806,513706663,42.44,6494.7926484448635
Bimaru,2014,Dallas,12370412.0,275639.0,1.4214243993048878,513706663,42.44,6494.7926484448635
Bimaru,2014,Kanpur,12370412.0,275639.0,3.3971970584714066,513706663,42.44,6494.7926484448635
Bimaru,2014,San Francisco,12370412.0,275639.0,3.3866760509216767,513706663,42.44,6494.7926484448635
Bimaru,2014,Seattle,12370412.0,275639.0,31.12549385246645,513706663,42.44,6494.7926484448635
Bimaru,2014,Silicon Valley,12370412.0,275639.0,19.83101085114951,513706663,42.44,6494.7926484448635
Bimaru,2014,Stanford,12370412.0,275639.0,2.4122130757984173,513706663,42.44,6494.7926484448635
Bimaru,2014,Varanasi,12370412.0,275639.0,5.971578767881177,513706663,42.44,6494.7926484448635
Bimaru,2015,Berkeley,12370412.0,166412.0,2.202365214047064,513706663,42.44,3921.1121583411878
Bimaru,2015,Boston,12370412.0,166412.0,0.9614691248227291,513706663,42.44,3921.1121583411878
Bimaru,2015,Chicago,12370412.0,166412.0,23.380525442876714,513706663,42.44,3921.1121583411878
Bimaru,2015,Cornell,12370412.0,166412.0,6.768141720548999,513706663,42.44,3921.1121583411878
Bimaru,2015,NYC/NJ,12370412.0,166412.0,7.170155998365503,513706663,42.44,3921.1121583411878
Bimaru,2015,Princeton,12370412.0,166412.0,2.8753936014229744,513706663,42.44,3921.1121583411878
Bimaru,2015,Seattle,12370412.0,166412.0,31.81381150397808,513706663,42.44,3921.1121583411878
Bimaru,2015,Silicon Valley,12370412.0,166412.0,21.136095954618657,513706663,42.44,3921.1121583411878
Bimaru,2015,Stanford,12370412.0,166412.0,3.6920414393192797,513706663,42.44,3921.1121583411878
Bimaru,2016,Berkeley,12370412.0,271937.0,8.048555363926203,513706663,42.44,6407.563619227145
Bimaru,2016,Boston,12370412.0,271937.0,2.3994528144386384,513706663,42.44,6407.563619227145
Bimaru,2016,Chicago,12370412.0,271937.0,18.909159106704863,513706663,42.44,6407.563619227145
Bimaru,2016,Cornell,12370412.0,271937.0,1.8537381820053909,513706663,42.44,6407.563619227145
Bimaru,2016,DC,12370412.0,271937.0,7.887120914035236,513706663,42.44,6407.563619227145
Bimaru,2016,Dallas,12370412.0,271937.0,1.806668456296863,513706663,42.44,6407.563619227145
Bimaru,2016,General Funds,12370412.0,271937.0,18.232164067412672,513706663,42.44,6407.563619227145
Bimaru,2016,NYC/NJ,12370412.0,271937.0,5.1875985982047315,513706663,42.44,6407.563619227145
Bimaru,2016,Seattle,12370412.0,271937.0,19.653081412238866,513706663,42.44,6407.563619227145
Bimaru,2016,Silicon Valley,12370412.0,271937.0,15.089156679672131,513706663,42.44,6407.563619227145
Bimaru,2016,UVA Charlottesville,12370412.0,271937.0,0.9333044050644083,513706663,42.44,6407.563619227145
Bimaru,2017,Atlanta,12370412.0,415017.0,4.187057397648771,513706663,42.44,9778.911404335533
Bimaru,2017,Bangalore,12370412.0,415017.0,1.3640405091839611,513706663,42.44,9778.911404335533
Bimaru,2017,Berkeley,12370412.0,415017.0,5.8906020717223635,513706663,42.44,9778.911404335533
Bimaru,2017,Boston,12370412.0,415017.0,3.7952662180103465,513706663,42.44,9778.911404335533
Bimaru,2017,Chicago,12370412.0,415017.0,12.933205145813304,513706663,42.44,9778.911404335533
Bimaru,2017,DC,12370412.0,415017.0,16.982677818017095,513706663,42.44,9778.911404335533
Bimaru,2017,General Funds,12370412.0,415017.0,5.281470397598171,513706663,42.44,9778.911404335533
Bimaru,2017,NYC/NJ,12370412.0,415017.0,4.048749810248737,513706663,42.44,9778.911404335533
Bimaru,2017,Princeton,12370412.0,415017.0,4.3378945922697145,513706663,42.44,9778.911404335533
Bimaru,2017,Purdue,12370412.0,415017.0,1.1650125175595216,513706663,42.44,9778.911404335533
Bimaru,2017,Seattle,12370412.0,415017.0,14.74542006712978,513706663,42.44,9778.911404335533
Bimaru,2017,Silicon Valley,12370412.0,415017.0,23.064115445873302,513706663,42.44,9778.911404335533
Bimaru,2017,St. Louis,12370412.0,415017.0,1.233202495319469,513706663,42.44,9778.911404335533
Bimaru,2017,Zurich,12370412.0,415017.0,0.9712855136054667,513706663,42.44,9778.911404335533
Bimaru,2018,Atlanta,12370412.0,307424.0,4.231289684604976,513706663,42.44,7243.73232799246
Bimaru,2018,Bangalore,12370412.0,307424.0,1.8063000936816904,513706663,42.44,7243.73232799246
Bimaru,2018,Berkeley,12370412.0,307424.0,1.029522743832622,513706663,42.44,7243.73232799246
Bimaru,2018,Boston,12370412.0,307424.0,6.071419277610076,513706663,42.44,7243.73232799246
Bimaru,2018,Chicago,12370412.0,307424.0,15.919706984490475,513706663,42.44,7243.73232799246
Bimaru,2018,DC,12370412.0,307424.0,5.585120224836057,513706663,42.44,7243.73232799246
Bimaru,2018,NYC/NJ,12370412.0,307424.0,5.060762985323202,513706663,42.44,7243.73232799246
Bimaru,2018,Princeton,12370412.0,307424.0,8.498360570417404,513706663,42.44,7243.73232799246
Bimaru,2018,Seattle,12370412.0,307424.0,17.879866243364216,513706663,42.44,7243.73232799246
Bimaru,2018,Silicon Valley,12370412.0,307424.0,28.903403768085774,513706663,42.44,7243.73232799246
Bimaru,2018,St. Louis,12370412.0,307424.0,3.164359321328198,513706663,42.44,7243.73232799246
Bimaru,2018,Zurich,12370412.0,307424.0,1.8498881024253149,513706663,42.44,7243.73232799246
Bimaru,2019,Atlanta,12370412.0,336743.0,4.3065483172627195,513706663,42.44,7934.566446748351
Bimaru,2019,Austin,12370412.0,336743.0,6.055953650112994,513706663,42.44,7934.566446748351
Bimaru,2019,Bangalore,12370412.0,336743.0,1.0907427919808281,513706663,42.44,7934.566446748351
Bimaru,2019,Berkeley,12370412.0,336743.0,1.8895715723860629,513706663,42.44,7934.566446748351
Bimaru,2019,Boston,12370412.0,336743.0,1.711394149247349,513706663,42.44,7934.566446748351
Bimaru,2019,Chicago,12370412.0,336743.0,10.823981493304984,513706663,42.44,7934.566446748351
Bimaru,2019,DC,12370412.0,336743.0,11.946499259078882,513706663,42.44,7934.566446748351
Bimaru,2019,Delaware,12370412.0,336743.0,0.45702509035080163,513706663,42.44,7934.566446748351
Bimaru,2019,General Funds,12370412.0,336743.0,10.795176143230892,513706663,42.44,7934.566446748351
Bimaru,2019,Princeton,12370412.0,336743.0,8.410271334519203,513706663,42.44,7934.566446748351
Bimaru,2019,Seattle,12370412.0,336743.0,16.224539188639408,513706663,42.44,7934.566446748351
Bimaru,2019,Silicon Valley,12370412.0,336743.0,25.76980070855222,513706663,42.44,7934.566446748351
Bimaru,2019,Zurich,12370412.0,336743.0,0.518496301333658,513706663,42.44,7934.566446748351
Bimaru,2020,Austin,12370412.0,286072.0,9.662252859420006,513706663,42.44,6740.62205466541
Bimaru,2020,Bangalore,12370412.0,286072.0,1.859322128694874,513706663,42.44,6740.62205466541
Bimaru,2020,Berkeley,12370412.0,286072.0,3.496672166447608,513706663,42.44,6740.62205466541
Bimaru,2020,Boston,12370412.0,286072.0,2.3630414720769597,513706663,42.44,6740.62205466541
Bimaru,2020,Chicago,12370412.0,286072.0,8.72507620459185,513706663,42.44,6740.62205466541
Bimaru,2020,Delaware,12370412.0,286072.0,2.725537626891132,513706663,42.44,6740.62205466541
Bimaru,2020,General Funds,12370412.0,286072.0,13.280922285298805,513706663,42.44,6740.62205466541
Bimaru,2020,Princeton,12370412.0,286072.0,6.292122262926815,513706663,42.44,6740.62205466541
Bimaru,2020,Seattle,12370412.0,286072.0,16.933149696579882,513706663,42.44,6740.62205466541
Bimaru,2020,Silicon Valley,12370412.0,286072.0,34.661903297072065,513706663,42.44,6740.62205466541
Bimaru,2021,Atlanta,12370412.0,313636.0,1.5903786555114845,513706663,42.44,7390.103675777569
Bimaru,2021,Austin,12370412.0,313636.0,14.018161180476731,513706663,42.44,7390.103675777569
Bimaru,2021,Bangalore,12370412.0,313636.0,1.7542629034932213,513706663,42.44,7390.103675777569
Bimaru,2021,Boston,12370412.0,313636.0,4.4226428088612275,513706663,42.44,7390.103675777569
Bimaru,2021,Chicago,12370412.0,313636.0,8.677575278348149,513706663,42.44,7390.103675777569
Bimaru,2021,Delaware,12370412.0,313636.0,3.5464678799627594,513706663,42.44,7390.103675777569
Bimaru,2021,General Funds,12370412.0,313636.0,18.880166817584715,513706663,42.44,7390.103675777569
Bimaru,2021,Princeton,12370412.0,313636.0,1.9784080909079313,513706663,42.44,7390.103675777569
Bimaru,2021,Seattle,12370412.0,313636.0,17.479498526954814,513706663,42.44,7390.103675777569
Bimaru,2021,Silicon Valley,12370412.0,313636.0,27.652437857898963,513706663,42.44,7390.103675777569
Bimaru,2022,Austin,12370412.0,336021.0,7.21532285184557,513706663,42.44,7917.554194156457
Bimaru,2022,Bangalore,12370412.0,336021.0,1.566271155671818,513706663,42.44,7917.554194156457
Bimaru,2022,Berkeley,12370412.0,336021.0,2.4590724984450376,513706663,42.44,7917.554194156457
Bimaru,2022,Boston,12370412.0,336021.0,3.913148285375021,513706663,42.44,7917.554194156457
