pid,month,year,chapter,currency,amount
82,Jan,2008,Boston,USD,4000
82,Apr,2006,Boston,USD,2900
82,Dec,2005,Boston,USD,1329
82,Mar,2003,Boston,USD,2300
82,Dec,2003,Boston,USD,100
82,Dec,2001,Boston,USD,1500
82,Dec,2000,Boston,USD,1500
84,Jun,2014,UIUC,USD,4371
84,May,2014,Seattle,USD,18860
84,Jan,2014,Seattle,USD,4056
84,Dec,2013,UIUC,USD,3953
84,Jul,2013,UIUC,USD,2556
84,May,2013,Seattle,USD,15933
84,May,2013,UIUC,USD,4541
84,Nov,2012,UIUC,USD,4000
84,Jun,2012,UIUC,USD,5000
84,Jun,2012,Seattle,USD,7520
84,Jun,2012,Seattle,USD,7449
84,Feb,2012,Austin,USD,1859
84,Dec,2011,Seattle,USD,1620
84,Dec,2011,Seattle,USD,6000
84,Dec,2011,UIUC,USD,4740
84,Aug,2011,Austin,USD,2776
84,Jul,2011,UIUC,USD,5387
84,May,2011,Seattle,USD,2955
84,May,2011,Seattle,USD,5780
84,Feb,2011,Austin,USD,391
84,Feb,2011,Atlanta,USD,4000
84,Feb,2011,UIUC,USD,3200
84,Nov,2010,Seattle,USD,8470
84,Sep,2010,UIUC,USD,3500
84,Aug,2010,Atlanta,USD,4000
84,Jul,2010,Austin,USD,4200
84,Jun,2010,Seattle,USD,7460
84,Jun,2010,UIUC,USD,3500
84,Mar,2010,UIUC,USD,1650
84,Jan,2010,Atlanta,USD,3420
84,Jan,2010,Austin,USD,1230
84,Dec,2009,Seattle,USD,7425
84,Dec,2009,UIUC,USD,4557
84,Aug,2009,UIUC,USD,2307
84,Jul,2009,Atlanta,USD,3800
84,Jun,2009,Seattle,USD,7260
84,Jun,2009,Austin,USD,3445
84,Jun,2009,UIUC,USD,2250
84,Jan,2009,Seattle,USD,7110
84,Dec,2008,UIUC,USD,3560
84,Nov,2008,Work an Hour,USD,1724
84,Nov,2008,Atlanta,USD,276
84,Nov,2008,Work an Hour,USD,8701
84,Oct,2008,Work an Hour,USD,3000
84,Jul,2008,UIUC,USD,3670
84,Apr,2008,Seattle,USD,8673
84,Feb,2008,Atlanta,USD,7000
84,Jan,2008,Seattle,USD,8119
84,Aug,2007,UIUC,USD,1380
84,Jul,2007,UIUC,USD,6300
84,Apr,2007,Seattle,USD,8119
84,Jan,2007,Cornell,USD,2000
84,Dec,2006,Seattle,USD,13830
84,Dec,2006,Cornell,USD,2000
84,Dec,2005,Seattle,USD,15116
84,Dec,2005,Cornell,USD,2000
84,Jul,2004,Seattle,USD,6550
84,Oct,2003,Seattle,USD,2334
84,Jun,2003,Boston,USD,1000
84,Jun,2003,Seattle,USD,8600
84,Dec,2002,Seattle,USD,9000
84,Dec,2001,Silicon Valley,USD,7900
84,Dec,2000,Boston,USD,1675
84,Dec,2000,Silicon Valley,USD,6500
84,Dec,2000,Work an Hour,USD,15500
84,Dec,1999,Boston,USD,4650
85,Dec,2000,Berkeley,USD,2200
85,Dec,1999,Berkeley,USD,1850
86,Dec,2000,St. Louis,USD,4000
87,Dec,2001,Silicon Valley,USD,2400
87,Dec,1999,Seattle,USD,4300
87,Dec,1998,Silicon Valley,USD,2000
87,Dec,1998,Seattle,USD,2500
87,Dec,1997,Seattle,USD,4932
88,Dec,2001,Seattle,USD,2500
88,Dec,2000,Indiana,USD,1500
88,Dec,2000,Seattle,USD,7350
88,Dec,1999,Colorado,USD,2100
89,Dec,2001,Berkeley,USD,1500
89,Dec,2001,Seattle,USD,3200
89,Dec,2000,Berkeley,USD,1000
90,Dec,1999,Indiana,USD,2000
90,Dec,1998,Indiana,USD,1500
91,Dec,2001,UIUC,USD,1030
91,Dec,1999,St. Louis,USD,1700
91,Dec,1998,Georgia Tech,USD,1750
91,Dec,1998,St. Louis,USD,2000
92,Dec,1997,Berkeley,USD,2000
93,Feb,2021,Princeton,USD,1929
93,Aug,2018,Princeton,USD,11483
93,Dec,2017,Princeton,USD,11835
93,Sep,2016,Princeton,USD,9628
93,Nov,2015,Princeton,USD,8036
93,Oct,2014,Princeton,USD,8604
93,Dec,2013,Princeton,USD,8675
93,Nov,2012,Princeton,USD,9367
93,Aug,2011,Princeton,USD,10526
93,Jul,2010,Princeton,USD,9400
93,Jul,2009,Princeton,USD,5625
93,Apr,2008,Work an Hour,USD,3750
93,Feb,2008,Princeton,USD,9250
93,Feb,2007,Princeton,USD,8050
93,Jan,2006,Princeton,USD,7396
93,Jan,2005,Work an Hour,USD,4096
93,Dec,2005,Princeton,USD,6500
93,Dec,2004,Princeton,USD,5900
93,Jan,2003,Princeton,USD,6000
93,Dec,2002,Princeton,USD,15000
93,Dec,2001,Princeton,USD,7820
93,Jan,2000,Princeton,USD,8383
93,Dec,1995,Research Triangle Park,USD,1000
94,May,2005,Stanford,USD,8200
94,Dec,2004,Stanford,USD,4100
94,Dec,2001,Stanford,USD,1500
94,Dec,2000,Indiana,USD,2344
94,Dec,2000,St. Louis,USD,781
95,Dec,2000,Berkeley,USD,2320
95,Dec,2000,St. Louis,USD,2500
96,Dec,1998,Seattle,USD,500
97,Dec,1999,Silicon Valley,USD,3000
97,Dec,1998,Silicon Valley,USD,4500
97,Dec,1997,Stanford,USD,1500
98,Nov,2024,Berkeley,USD,5017
98,Mar,2023,Berkeley,USD,4424
98,Jun,2022,Berkeley,USD,8263
98,Dec,2017,Berkeley,USD,15017
98,Feb,2016,Berkeley,USD,10144
98,Nov,2014,Berkeley,USD,10664
98,Jul,2013,Berkeley,USD,8149
98,Dec,2000,Madison,USD,5000
98,Dec,1999,Berkeley,USD,6440
98,Dec,1999,Madison,USD,2000
98,Dec,1999,NYC/NJ,USD,1283
98,Dec,1999,Seattle,USD,5000
98,Dec,1998,Berkeley,USD,4720
98,Dec,1998,Seattle,USD,3500
99,May,2025,Silicon Valley,USD,10688
99,Jun,2024,Silicon Valley,USD,9879
99,Sep,2023,Silicon Valley,USD,9745
99,Aug,2023,Silicon Valley,USD,9471
99,Nov,2022,Silicon Valley,USD,4449
99,Sep,2022,Delaware,USD,12167
99,May,2022,Silicon Valley,USD,3995
99,Oct,2021,Delaware,USD,11123
99,Dec,2020,Delaware,USD,5039
99,Nov,2020,Delaware,USD,2758
99,Dec,2019,Delaware,USD,1539
99,Jan,2019,DC,USD,16931
99,Jul,2018,DC,USD,17170
99,Oct,2017,DC,USD,18207
99,Jul,2017,DC,USD,18351
99,Jul,2016,Cornell,USD,5041
99,May,2016,DC,USD,9858
99,Aug,2015,Cornell,USD,4624
99,Jun,2015,Cornell,USD,6639
99,Jun,2014,Seattle,USD,29880
99,Sep,2013,Cornell,USD,3925
99,Jul,2013,Seattle,USD,24004
99,Mar,2012,Seattle,USD,24300
99,Jan,2012,DC,USD,4250
99,Mar,2011,Seattle,USD,4600
99,Mar,2011,Seattle,USD,7500
99,Jan,2010,DC,USD,3000
99,Oct,2009,DC,USD,4000
99,Dec,1999,Seattle,USD,2058
100,Dec,2000,Portland,USD,500
101,Dec,1999,Seattle,USD,1680
102,Dec,2002,Corvallis,USD,1450
102,Dec,2000,Corvallis,USD,510
102,Dec,1999,Corvallis,USD,1436
103,Dec,1997,Berkeley,USD,500
104,Dec,2001,St. Louis,USD,1100
104,Dec,2001,Work an Hour,USD,7650
104,Dec,2000,St. Louis,USD,250
104,Dec,1999,Seattle,USD,15000
104,Dec,1999,Work an Hour,USD,10000
104,Dec,1998,St. Louis,USD,1500
105,Dec,1997,Boston,USD,1020
105,Dec,1996,Boston,USD,1020
106,Dec,2000,Seattle,USD,11000
106,Dec,1999,Seattle,USD,1000
106,Dec,1998,Seattle,USD,1000
106,Dec,1997,Seattle,USD,501
107,Dec,2000,NYC/NJ,USD,2500
108,Dec,1999,South East Florida,USD,1000
110,Dec,1997,St. Louis,USD,750
111,Oct,2019,Seattle,USD,12789
111,Jul,2019,Seattle,USD,2183
111,Nov,2018,Seattle,USD,10687
111,Mar,2018,Seattle,USD,14161
111,Nov,2016,Seattle,USD,12912
111,Jan,2016,Seattle,USD,19451
111,Jul,2014,Seattle,USD,6729
111,Mar,2012,Seattle,USD,3050
111,Nov,2010,Seattle,USD,13230
111,Jun,2010,Seattle,USD,4000
111,Jan,2010,Dallas,USD,1300
111,Sep,2009,Seattle,USD,11400
111,Jul,2009,Seattle,USD,4140
111,Oct,2008,Seattle,USD,13915
111,Jan,2008,Delaware,USD,1327
111,Oct,2007,Seattle,USD,16000
111,Sep,2007,Delaware,USD,192
111,Aug,2007,Delaware,USD,731
111,Jan,2007,Seattle,USD,11020
111,Sep,2006,Seattle,USD,6500
111,Dec,2006,Seattle,USD,8300
111,Dec,2005,Seattle,USD,1500
111,Dec,2005,Delaware,USD,14225
111,Jun,2004,Silicon Valley,USD,2500
111,Jun,2004,Silicon Valley,USD,46155
111,Dec,2004,Delaware,USD,5000
111,Dec,2003,Delaware,USD,4351
111,Dec,2003,Delaware,USD,9500
111,Dec,2002,Stanford,USD,2500
111,Dec,2002,Silicon Valley,USD,7100
111,Dec,2002,Delaware,USD,4000
111,Dec,2001,Stanford,USD,2500
111,Dec,2001,Silicon Valley,USD,21700
111,Dec,2001,Delaware,USD,5000
111,Dec,2000,Delaware,USD,2000
112,Sep,2004,Work an Hour,USD,42460
112,Dec,2004,Yale,USD,0
112,Dec,2003,Silicon Valley,USD,3900
112,Dec,2002,Yale,USD,500
112,Dec,2001,Silicon Valley,USD,4500
112,Dec,2000,Yale,USD,1500
113,Dec,1997,Colorado,USD,1780
113,Dec,1997,Boston,USD,3880
114,Apr,2005,Berkeley,USD,2400
114,Dec,2003,Berkeley,USD,2000
114,Dec,2001,Berkeley,USD,2400
114,Dec,2000,Berkeley,USD,1200
114,Dec,1999,Berkeley,USD,1200
116,Dec,1999,Chicago,USD,500
116,Dec,1999,Cornell,USD,500
116,Dec,1998,Arizona,USD,2000
116,Dec,1998,Silicon Valley,USD,3500
116,Dec,1998,St. Louis,USD,750
117,May,2010,DC,USD,5000
117,Jun,2009,DC,USD,3500
117,Oct,2008,DC,USD,3500
117,Feb,2008,DC,USD,3500
117,Mar,2007,DC,USD,3500
117,Oct,2006,DC,USD,3500
117,Feb,2006,DC,USD,3500
117,Feb,2005,DC,USD,2700
117,Mar,2004,DC,USD,2700
117,Dec,2004,Princeton,USD,3200
117,Nov,2003,Princeton,USD,3200
117,Dec,2003,Princeton,USD,3200
117,Oct,2002,Stanford,USD,2500
117,Dec,2002,DC,USD,1076
117,Dec,2002,Princeton,USD,2800
117,Dec,2001,Stanford,USD,2500
117,Dec,2001,DC,USD,1800
117,Dec,2000,DC,USD,1300
117,Dec,2000,Stanford,USD,2500
117,Dec,2000,Silicon Valley,USD,2500
117,Dec,2000,Princeton,USD,2800
117,Dec,2000,Kentucky,USD,400
117,Dec,1999,Kentucky,USD,400
117,Dec,1999,DC,USD,1300
117,Dec,1999,Princeton,USD,2800
118,Dec,1999,NYC/NJ,USD,13500
118,Dec,1998,NYC/NJ,USD,2500
120,Dec,2006,Silicon Valley,INR,12
120,Sep,2005,Silicon Valley,USD,27551
120,Jan,2005,Silicon Valley,USD,7110
120,Dec,2005,NYC/NJ,USD,2200
120,Nov,2004,NYC/NJ,USD,2200
120,Jun,2003,NYC/NJ,USD,2200
120,Dec,2001,Berkeley,USD,2000
120,Dec,2000,Berkeley,USD,2000
120,Dec,1997,San Francisco,USD,2000
121,Sep,2007,Seattle,USD,4800
121,Apr,2007,Seattle,USD,6
121,Apr,2007,Seattle,USD,5994
121,Dec,2000,Seattle,USD,1520
121,Dec,1999,Seattle,USD,1020
122,Dec,2000,Yale,USD,1000
123,Dec,1999,Detroit,USD,250
123,Dec,1998,Detroit,USD,250
124,Sep,2024,Austin,USD,11263
124,Sep,2024,Bangalore,USD,5334
124,Sep,2024,General Funds,USD,20141
124,Sep,2023,General Funds,USD,19535
124,Sep,2023,Bangalore,USD,5223
124,Sep,2023,Austin,USD,14961
124,Sep,2022,Austin,USD,14888
124,Aug,2022,General Funds,USD,19735
124,Aug,2022,Bangalore,USD,5263
124,Sep,2021,Austin,USD,7443
124,Aug,2021,General Funds,USD,11372
124,Aug,2021,Austin,USD,9953
124,Jun,2021,Austin,USD,5269
124,May,2021,Austin,USD,5171
124,Nov,2020,Austin,USD,9370
124,Aug,2020,Austin,USD,9306
124,Jul,2020,General Funds,USD,12625
124,Apr,2020,Bangalore,INR,150000
124,Nov,2019,Austin,USD,13001
124,Oct,2019,Chicago,USD,508
124,Aug,2019,General Funds,USD,12387
124,Dec,2018,Chicago,USD,14999
124,Aug,2018,NYC/NJ,USD,15558
124,Nov,2017,NYC/NJ,USD,16803
124,Sep,2017,Chicago,USD,17104
124,Dec,2016,UVA Charlottesville,USD,2538
124,Dec,2016,General Funds,USD,11268
124,Nov,2016,NYC/NJ,USD,14107
124,Jul,2016,Chicago,USD,679
124,Jun,2016,Chicago,USD,14188
124,Dec,2015,NYC/NJ,USD,11932
124,Jul,2015,Chicago,USD,12360
124,Nov,2014,Chicago,USD,10397
124,May,2014,Chicago,USD,14554
124,Sep,2013,Chicago,USD,10981
124,Sep,2013,Chicago,USD,8716
124,May,2013,Chicago,USD,38955
124,Jul,2012,Chicago,USD,20431
124,Feb,2012,Chicago,USD,4465
124,Nov,2011,Chicago,USD,5500
124,Aug,2011,Chicago,USD,5280
124,Aug,2011,Chicago,USD,5280
124,Jun,2011,Athens,USD,1200
124,May,2011,Chicago,USD,1334
124,Feb,2011,Chicago,USD,4685
124,Jul,2010,Chicago,USD,11382
124,Mar,2010,Chicago,USD,2500
124,Feb,2010,Chicago,USD,5193
124,Jul,2009,Chicago,USD,3750
124,Mar,2009,NYC/NJ,USD,502
124,Mar,2009,Chicago,USD,3750
124,Dec,2008,Chicago,USD,640
124,Dec,2008,Chicago,USD,4288
124,Sep,2008,Chicago,USD,4288
124,Jun,2008,Chicago,USD,4288
124,Mar,2008,Chicago,USD,4288
124,Mar,2008,Chicago,USD,4288
124,Jan,2008,Chicago,USD,2358
124,Sep,2007,Chicago,USD,2336
124,Sep,2007,Chicago,USD,1751
124,Jul,2007,Chicago,USD,2309
124,May,2007,Chicago,USD,2132
124,Feb,2007,Chicago,USD,4482
124,Dec,2006,Chicago,USD,6700
124,Dec,2006,Chicago,USD,11000
124,Jun,2004,Chicago,USD,12500
124,Feb,2004,Chicago,USD,2500
124,Sep,2003,Chicago,USD,2724
124,Feb,2003,Chicago,USD,2500
124,Aug,2002,Chicago,USD,2500
124,Dec,2001,Chicago,USD,5000
124,Jun,1999,NYC/NJ,USD,600
126,Dec,1997,Berkeley,USD,2460
128,Dec,2001,Boston,USD,950
128,Dec,2000,Boston,USD,950
128,Dec,2000,St. Louis,USD,1590
129,Mar,2007,Dallas,USD,5000
129,Dec,2006,Dallas,USD,5000
129,Mar,2006,DC,USD,10000
129,Apr,2005,Dallas,USD,6000
129,Dec,2005,Seattle,USD,10000
129,Dec,2005,NYC/NJ,USD,10000
129,Aug,2004,Seattle,USD,10000
129,Jul,2004,CentralNJ,USD,3500
129,Dec,2003,Boston,USD,300
129,Dec,2003,Los Angeles,USD,350
129,Dec,2003,Princeton,USD,1000
129,Nov,2002,Silicon Valley,USD,15052
129,Apr,2002,Cornell,USD,4000
129,Dec,2002,UIUC,USD,2500
129,Dec,2002,Dallas,USD,3000
129,Dec,2001,UIUC,USD,1230
129,Dec,2000,Cornell,USD,1300
129,Dec,2000,Irvine,USD,1000
130,Dec,2000,Cornell,USD,2000
131,Dec,2000,Princeton,USD,2000
131,Dec,1999,Princeton,USD,600
131,Dec,1998,Corvallis,USD,300
131,Dec,1997,Cornell,USD,615
131,Dec,1997,Corvallis,USD,300
131,Dec,1996,Cornell,USD,545
131,Dec,1995,Cornell,USD,1052
132,Feb,2004,Silicon Valley,USD,8330
132,Feb,2004,Silicon Valley,USD,0
132,Dec,2003,Silicon Valley,USD,5168
132,Dec,2002,Silicon Valley,USD,8601
132,Dec,2001,Silicon Valley,USD,9800
132,Dec,1999,Silicon Valley,USD,7300
133,Dec,2002,Arizona,USD,1500
133,Dec,2001,Arizona,USD,1500
133,Dec,2000,Arizona,USD,400
133,Dec,1999,Arizona,USD,1100
133,Dec,1998,Arizona,USD,500
134,Jul,2005,DC,USD,3500
134,Jan,2004,DC,USD,3500
134,Dec,2003,DC,USD,3000
134,Dec,2003,DC,USD,3500
134,Dec,2002,DC,USD,2500
134,Dec,2001,DC,USD,2600
134,Dec,2000,DC,USD,1700
134,Dec,1999,CentralNJ,USD,1500
134,Dec,1999,DC,USD,2500
135,Dec,1997,Seattle,USD,777
136,Dec,2000,Indiana,USD,2800
136,Dec,1999,Indiana,USD,2500
137,Dec,2011,Austin,USD,3350
137,Jul,2011,Austin,USD,3262
137,Nov,2010,Austin,USD,3760
137,Jun,2010,Austin,USD,3260
137,Dec,2009,Austin,USD,710
137,Jun,2009,Austin,USD,6190
137,Nov,2008,Austin,USD,1670
137,Apr,2008,Austin,USD,3450
137,Oct,2007,Austin,USD,2750
137,Apr,2007,Austin,USD,2400
137,Oct,2006,Austin,USD,2160
137,Aug,2006,Austin,USD,3316
137,Sep,2005,Austin,USD,2160
137,Jun,2005,Austin,USD,2040
137,Aug,2004,Austin,USD,1800
137,Jun,2004,Austin,USD,1800
137,Oct,2003,Austin,USD,1680
137,May,2003,Seattle,USD,1920
137,Dec,2002,Seattle,USD,3600
137,Dec,2001,Seattle,USD,1680
137,Dec,1996,Berkeley,USD,850
137,Dec,1995,Berkeley,USD,1700
137,Dec,1994,Berkeley,USD,1700
138,Dec,2001,NYC/NJ,USD,3556
138,Dec,2000,NYC/NJ,USD,6164
138,Dec,1999,NYC/NJ,USD,400
139,Dec,1998,Seattle,USD,500
139,Dec,1995,Stanford,USD,2000
140,Dec,2001,Boston,USD,1600
140,Dec,2000,Boston,USD,1500
140,Dec,2000,St. Louis,USD,4200
141,Dec,2008,Los Angeles,USD,1500
141,Dec,2007,Los Angeles,USD,1500
141,Dec,2006,Los Angeles,USD,1000
141,Dec,2005,Los Angeles,USD,1000
141,Dec,2003,Los Angeles,USD,1000
141,Dec,2002,Los Angeles,USD,1000
141,Dec,2000,Los Angeles,USD,1500
141,Dec,1999,Los Angeles,USD,1500
141,Dec,1997,Los Angeles,USD,1500
141,Dec,1996,Los Angeles,USD,1200
141,Dec,1995,Los Angeles,USD,2000
141,Dec,1994,Los Angeles,USD,1200
141,May,1993,Los Angeles,USD,2200
142,Apr,2009,Arizona,USD,10500
142,Apr,2003,St. Louis,USD,2750
142,Jan,2003,St. Louis,USD,2750
142,Dec,2002,St. Louis,USD,2500
142,Dec,2000,St. Louis,USD,4500
143,Dec,2000,Cornell,USD,700
143,Dec,1999,Cornell,USD,700
144,Dec,1998,Cornell,USD,600
144,Dec,1997,Indiana,USD,2500
145,Dec,1999,Seattle,USD,1250
145,Dec,1998,Seattle,USD,2500
146,Dec,1999,Syracuse,USD,600
146,Dec,1995,Madison,USD,100
147,Dec,2002,Seattle,USD,500
147,Dec,2001,Seattle,USD,500
147,Dec,2000,Seattle,USD,500
147,Dec,1999,Seattle,USD,500
147,Dec,1998,Seattle,USD,500
148,Nov,2005,Seattle,USD,3000
148,Oct,2005,Seattle,USD,2500
148,Aug,2005,Seattle,USD,1000
148,May,2005,Seattle,USD,4000
148,Apr,2003,Seattle,USD,2750
148,Dec,2003,Seattle,USD,6750
148,Dec,2003,Seattle,USD,4000
148,Dec,2002,Seattle,USD,15000
148,Dec,2001,Seattle,USD,12300
148,Dec,2000,Seattle,USD,5571
148,Dec,1999,Seattle,USD,7200
148,Dec,1998,Seattle,USD,3396
148,Dec,1997,Seattle,USD,7250
148,Dec,1996,Seattle,USD,2000
150,Dec,2000,Detroit,USD,450
151,Dec,1995,Research Triangle Park,USD,500
152,Dec,1999,Arizona,USD,1000
152,Dec,1999,Arizona,USD,903
153,Dec,2002,Dallas,USD,9416
153,Dec,2002,Yale,USD,4742
153,Dec,2001,Cornell,USD,8500
153,Dec,2001,Dallas,USD,8968
153,Dec,2001,DC,USD,5281
153,Dec,2001,Los Angeles,USD,350
153,Dec,2000,Dallas,USD,8541
154,Jun,2005,Cleveland,USD,6202
154,Dec,2004,Cleveland,USD,7000
154,Dec,2003,Stanford,USD,3000
154,Dec,2003,Stanford,USD,2000
154,Dec,2003,Cleveland,USD,5600
154,Dec,2002,Cleveland,USD,5000
154,Dec,2002,Stanford,USD,2000
154,Dec,2001,Cleveland,USD,1850
154,Dec,2000,UIUC,USD,827
154,Dec,1999,UIUC,USD,1768
155,Aug,2024,Boston,USD,17704
155,Aug,2023,Boston,USD,17876
155,Sep,2022,Boston,USD,6686
155,Apr,2022,Boston,USD,10822
155,Oct,2021,Boston,USD,11035
155,Jun,2021,Boston,USD,5140
155,Nov,2020,Boston,USD,6774
155,Jul,2019,Boston,USD,13184
155,Nov,2018,Boston,USD,6935
155,Sep,2018,Boston,USD,18896
155,Oct,2017,Boston,USD,16863
155,Jun,2017,Boston,USD,8450
155,Sep,2016,Boston,USD,8166
155,May,2016,Boston,USD,3861
155,Dec,2015,Boston,USD,8134
155,Aug,2015,Boston,USD,11498
155,Apr,2015,Boston,USD,7847
155,Nov,2014,Boston,USD,7868
155,Apr,2014,Boston,USD,6586
155,Dec,2013,Boston,USD,6710
155,May,2013,Boston,USD,9230
155,Nov,2012,Boston,USD,9300
155,May,2012,Boston,USD,7400
155,Jan,2012,Boston,USD,17100
155,Apr,2011,Boston,USD,9700
155,Nov,2010,Boston,USD,9700
155,May,2010,Boston,USD,8850
155,Dec,2009,Boston,USD,8700
155,Jun,2009,Silicon Valley,USD,5870
155,May,2009,Boston,USD,9550
155,Feb,2009,Silicon Valley,USD,5700
155,Jan,2009,Boston,USD,8200
155,Mar,2008,Boston,USD,9730
155,Jan,2008,Silicon Valley,USD,5850
155,Oct,2007,Boston,USD,9730
155,Apr,2007,Boston,USD,11000
155,Nov,2006,Boston,USD,11000
155,Nov,2006,Boston,USD,11000
155,Mar,2006,Boston,USD,8000
155,Oct,2005,Boston,USD,7000
155,Jan,2004,Boston,USD,6400
155,Feb,2003,Boston,USD,6000
155,Dec,2003,Seattle,USD,6400
155,Dec,2002,Seattle,USD,12168
155,Dec,2001,Work an Hour,USD,5350
155,Dec,2001,Seattle,USD,6084
155,Dec,2000,Work an Hour,USD,5350
155,Dec,1999,Boston,USD,2000
156,Jan,2012,Arizona,USD,6000
156,Jul,2004,Arizona,USD,3600
156,Dec,2003,Arizona,USD,1500
156,Dec,2002,Arizona,USD,4500
156,Dec,2001,Arizona,USD,1800
156,Dec,2000,Arizona,USD,1800
156,Dec,1999,Arizona,USD,1800
156,Dec,1997,Arizona,USD,500
156,Dec,1996,Arizona,USD,1000
157,Dec,1995,Stanford,USD,500
157,Dec,1994,Research Triangle Park,USD,1500
157,Dec,1994,Stanford,USD,1500
157,Dec,1993,Berkeley,USD,3000
158,Dec,1999,Boston,USD,1000
159,Dec,2003,Seattle,USD,2000
159,Dec,2002,Seattle,USD,2000
159,Dec,2001,Seattle,USD,2000
159,Dec,2000,Seattle,USD,3600
160,Dec,1999,Syracuse,USD,1500
161,Oct,2019,General Funds,USD,16768
161,Oct,2019,NYC/NJ,USD,14009
161,Oct,2018,NYC/NJ,USD,27436
161,Nov,2017,NYC/NJ,USD,28210
161,Nov,2016,NYC/NJ,USD,25260
161,Jan,2016,NYC/NJ,USD,14951
161,Oct,2015,NYC/NJ,USD,24081
161,Nov,2014,NYC/NJ,USD,22809
161,Nov,2013,NYC/NJ,USD,19496
161,Jan,2013,NYC/NJ,USD,21000
161,Dec,2011,NYC/NJ,USD,19712
161,Dec,2010,NYC/NJ,USD,32444
161,Jan,2010,NYC/NJ,USD,29865
161,Sep,2008,NYC/NJ,USD,18000
161,Jan,2008,NYC/NJ,USD,10500
161,Nov,2007,Silicon Valley,USD,25000
161,Jun,2007,NYC/NJ,USD,2075
161,Dec,2006,NYC/NJ,USD,8502
161,Dec,2005,NYC/NJ,USD,8020
161,Nov,2004,NYC/NJ,USD,4400
161,Jun,2003,NYC/NJ,USD,4400
161,Dec,2003,Boston,USD,500
161,Dec,2001,Berkeley,USD,4000
161,Dec,2000,Silicon Valley,USD,2000
161,Dec,2000,Berkeley,USD,2000
161,Dec,1999,Silicon Valley,USD,2000
161,Dec,1999,Boston,USD,2400
161,Dec,1999,Cornell,USD,925
161,Dec,1999,Berkeley,USD,4000
161,Dec,1997,Berkeley,USD,1000
161,Dec,1996,Berkeley,USD,3000
162,Dec,2000,Yale,USD,13350
164,Dec,1999,Cornell,USD,500
165,Dec,2000,Yale,USD,1500
166,Aug,2024,Houston,USD,12288
166,Sep,2023,St. Louis,USD,12096
166,Jun,2022,St. Louis,USD,10744
166,Mar,2022,Houston,USD,12079
166,Mar,2022,St. Louis,USD,4733
166,Sep,2020,Houston,USD,8007
166,Aug,2020,Houston,USD,3233
166,Dec,2019,St. Louis,USD,10634
166,Sep,2019,Houston,USD,12213
166,Oct,2018,Houston,USD,9096
166,Jul,2018,Houston,USD,6664
166,Apr,2017,Houston,USD,4981
166,Oct,2016,St. Louis,USD,19165
166,May,2015,St. Louis,USD,17679
166,Sep,2014,St. Louis,USD,8285
166,Mar,2014,St. Louis,USD,10021
166,May,2013,St. Louis,USD,7704
166,Dec,2012,St. Louis,USD,7000
166,Nov,2011,St. Louis,USD,10200
166,Jan,2010,St. Louis,USD,7000
166,Mar,2008,St. Louis,USD,7000
166,Jan,2005,Santa Barbara,USD,1500
166,Oct,2004,Santa Barbara,USD,1000
166,Jun,2004,Santa Barbara,USD,1000
166,Apr,2003,St. Louis,USD,2030
166,Dec,2003,Berkeley,USD,1710
166,Dec,2002,St. Louis,USD,2000
166,Dec,2001,UIUC,USD,4500
166,Dec,2001,Cornell,USD,1000
166,Dec,2000,Berkeley,USD,1650
166,Dec,1999,Berkeley,USD,800
166,Dec,1998,Berkeley,USD,610
166,Dec,1997,Boston,USD,1400
166,Dec,1996,Boston,USD,1000
168,Dec,2000,Seattle,USD,2500
168,Dec,1999,Seattle,USD,2500
168,Dec,1998,Seattle,USD,2500
169,Dec,2002,Irvine,USD,500
169,Dec,2000,Indiana,USD,1600
169,Dec,1999,Irvine,USD,600
169,Dec,1999,Work an Hour,USD,20000
170,Dec,2007,Silicon Valley,USD,5000
170,Dec,1999,Chicago,USD,2500
170,Dec,1999,UIUC,USD,470
171,Dec,2000,Seattle,USD,2500
172,Dec,1998,Cornell,USD,500
174,Dec,1998,Boston,USD,550
174,Dec,1997,Boston,USD,825
175,Dec,1998,Dallas,USD,325
176,Oct,2011,Seattle,USD,3288
176,Sep,2011,Seattle,USD,5350
176,Sep,2010,Arizona,USD,2800
176,Jul,2010,Seattle,USD,7500
176,Sep,2009,Seattle,USD,3035
176,Mar,2009,Seattle,USD,3000
176,Mar,2009,Seattle,USD,1265
176,Oct,2008,Seattle,USD,4885
176,Apr,2008,Seattle,USD,4702
176,Oct,2007,Seattle,USD,5000
176,Sep,2007,Seattle,USD,2897
176,Apr,2007,Seattle,USD,3015
176,Jan,2005,Seattle,USD,7920
176,Nov,2004,Seattle,USD,3762
176,Aug,2004,Seattle,USD,389
176,Apr,2004,Seattle,USD,3762
176,Jan,2004,Seattle,USD,3894
176,May,2003,Seattle,USD,2442
176,Jan,2002,Seattle,USD,5016
176,Jan,2001,Seattle,USD,6940
176,Jan,2000,Seattle,USD,5000
177,Dec,2000,Arizona,USD,1000
178,Dec,1998,Cornell,USD,1250
179,Dec,2002,Boston,USD,1260
179,Dec,2001,Boston,USD,1220
179,Dec,2000,Boston,USD,4440
179,Dec,1999,Boston,USD,2380
179,Dec,1998,DC,USD,1317
179,Dec,1998,Boston,USD,2380
179,Dec,1997,DC,USD,921
179,Dec,1997,Boston,USD,1841
180,Dec,2001,Boston,USD,1090
180,Dec,1999,Boston,USD,500
