state,year,chapter,chapter_amount,state_total_amount,percentage,total_amount,state_chapter_percentage,% of Total,adjusted_population_chapter
ANDHRA PRADESH,2021,Danbury,9414,171638,5.484799403395519,3258459.0,0.28890957351312385,4.1,0.07046574963734728
ANDHRA PRADESH,2021,Frankfurt,12153,171638,7.080599867162284,3258459.0,0.37296771265190076,4.1,0.09096773479314653
ANDHRA PRADESH,2021,Kansas City,18134,171638,10.565259441382445,3258459.0,0.5565207357220086,4.1,0.135736764810246
ANDHRA PRADESH,2021,London,4110,171638,2.3945746279961315,3258459.0,0.1261332427383619,4.1,0.03076420554594193
ANDHRA PRADESH,2021,Seattle,90093,171638,52.49012456449038,3258459.0,2.764895921661129,4.1,0.6743648589417388
ANDHRA PRADESH,2022,Bangalore,15685,168675,9.29894768045057,3000077.0,0.5228199142888665,4.1,0.12751705226557722
ANDHRA PRADESH,2022,Boston,17508,168675,10.379724321920854,3000077.0,0.5835850213177862,4.1,0.14233781007750884
ANDHRA PRADESH,2022,Danbury,12598,168675,7.468800948569735,3000077.0,0.4199225553210801,4.1,0.10242013544416588
ANDHRA PRADESH,2022,Frankfurt,7504,168675,4.448792055728472,3000077.0,0.2501269134092225,4.1,0.061006564246151834
ANDHRA PRADESH,2022,Kansas City,25927,168675,15.370979694679116,3000077.0,0.8642111519137675,4.1,0.21078320778384577
ANDHRA PRADESH,2022,Seattle,89453,168675,53.03275529865126,3000077.0,2.9816901366198265,4.1,0.7272414967365431
ANDHRA PRADESH,2023,Bangalore,9523,164235,5.79839863610071,3039128.0,0.3133464599056045,4.1,0.07642596583063525
ANDHRA PRADESH,2023,Boston,17876,164235,10.884403446281244,3039128.0,0.5881950348915873,4.1,0.14346220363209447
ANDHRA PRADESH,2023,Danbury,11691,164235,7.118458306694675,3039128.0,0.384682711619912,4.1,0.0938250516146127
ANDHRA PRADESH,2023,Frankfurt,6326,164235,3.851797728864128,3039128.0,0.20815181196711688,4.1,0.05076873462612607
ANDHRA PRADESH,2023,Kansas City,31930,164235,19.441653727889918,3039128.0,1.050630312379077,4.1,0.25625129570221394
ANDHRA PRADESH,2023,Seattle,86889,164235,52.90528815416933,3039128.0,2.859010874171802,4.1,0.6973197254077567
ANDHRA PRADESH,2024,Kansas City,23382,70536,33.14903028240898,879119.0,2.6597081851262456,4.1,0.6487093134454258
ANDHRA PRADESH,2024,Seattle,47154,70536,66.85096971759101,879119.0,5.363778965077538,4.1,1.3082387719701314
ASSAM,2005,Detroit,5000,43273,11.554549025951518,1489248.0,0.3357399170588109,2.58,0.13013175079798872
ASSAM,2005,Silicon Valley,31735,43273,73.33672266771428,1489248.0,2.1309412535722725,2.58,0.8259462223148343
ASSAM,2005,Stamford,6538,43273,15.108728306334203,1489248.0,0.43901351554610113,2.58,0.17016027734345004
ASSAM,2000,Berkeley,2320,4820,48.13278008298755,528565.0,0.4389242571869117,2.58,0.17012568108019832
ASSAM,2000,St. Louis,2500,4820,51.867219917012456,528565.0,0.4729787254169307,2.58,0.18332508737090336
ASSAM,2001,Detroit,2500,10870,22.999080036798528,767448.0,0.325754969717818,2.58,0.1262616161696969
ASSAM,2001,Seattle,2500,10870,22.999080036798528,767448.0,0.325754969717818,2.58,0.1262616161696969
ASSAM,2001,Silicon Valley,5870,10870,54.00183992640294,767448.0,0.7648726688974367,2.58,0.2964622747664483
ASSAM,2002,Silicon Valley,4800,4800,100.0,823818.0,0.5826529646111156,2.58,0.22583448240740914
ASSAM,2003,Detroit,5000,21536,23.216939078751857,942333.0,0.5305979945518198,2.58,0.20565813742318595
ASSAM,2003,Seattle,2500,21536,11.608469539375928,942333.0,0.2652989972759099,2.58,0.10282906871159297
ASSAM,2003,Silicon Valley,14036,21536,65.17459138187222,942333.0,1.4894946903058686,2.58,0.5773235233743677
ASSAM,2004,Detroit,5500,21103,26.0626451215467,1053399.0,0.5221193488886927,2.58,0.20237184065453206
ASSAM,2004,Seattle,3500,21103,16.585319622802444,1053399.0,0.3322577674746226,2.58,0.1287820804165204
ASSAM,2004,Silicon Valley,6503,21103,30.815523859166944,1053399.0,0.6173349319678488,2.58,0.23927710541389488
ASSAM,2004,Stamford,5600,21103,26.536511396483917,1053399.0,0.5316124279593962,2.58,0.20605132866643264
ASSAM,2006,Detroit,8700,46052,18.89168765743073,1230346.0,0.7071181602573585,2.58,0.27407680630130177
ASSAM,2006,Silicon Valley,25250,46052,54.8293233735777,1230346.0,2.052268223735437,2.58,0.7954527998974562
ASSAM,2006,Stamford,6500,46052,14.114479284287324,1230346.0,0.5283066714566471,2.58,0.20477002769637484
ASSAM,2006,Work an Hour,5602,46052,12.164509684704248,1230346.0,0.45531907284617495,2.58,0.17648026079309106
ASSAM,2007,Austin,2026,64577,3.1373399197856826,2323618.0,0.08719161239067695,2.58,0.03379519860103758
ASSAM,2007,Detroit,7051,64577,10.918748161109992,2323618.0,0.3034491900131605,2.58,0.11761596512138003
ASSAM,2007,Irvine,2000,64577,3.0970779069947505,2323618.0,0.08607266771044121,2.58,0.03336149911257411
ASSAM,2007,Silicon Valley,46500,64577,72.00706133762796,2323618.0,2.0011895242677586,2.58,0.7756548543673483
ASSAM,2007,Stamford,7000,64577,10.839772674481626,2323618.0,0.30125433698654425,2.58,0.1167652468940094
ASSAM,2008,Atlanta,5500,151915,3.620445643945627,3092634.0,0.1778419302122398,2.58,0.06893098070241852
ASSAM,2008,Austin,11329,151915,7.45745976368364,3092634.0,0.36632204134081175,2.58,0.1419852873413999
ASSAM,2008,Berkeley,1000,151915,0.6582628443537505,3092634.0,0.032334896402225415,2.58,0.012532905582257912
ASSAM,2008,Dallas,1000,151915,0.6582628443537505,3092634.0,0.032334896402225415,2.58,0.012532905582257912
ASSAM,2008,Detroit,11214,151915,7.381759536582957,3092634.0,0.36260352825455583,2.58,0.14054400319944024
ASSAM,2008,Irvine,2000,151915,1.316525688707501,3092634.0,0.06466979280445083,2.58,0.025065811164515825
ASSAM,2008,Madison,1000,151915,0.6582628443537505,3092634.0,0.032334896402225415,2.58,0.012532905582257912
ASSAM,2008,Seattle,14530,151915,9.564559128459994,3092634.0,0.46982604472433526,2.58,0.18210311811020746
ASSAM,2008,Silicon Valley,91454,151915,60.20077016752789,3092634.0,2.9571556155691234,2.58,1.1461843471198152
ASSAM,2008,Stamford,5000,151915,3.291314221768752,3092634.0,0.16167448201112708,2.58,0.06266452791128957
ASSAM,2008,Work an Hour,7888,151915,5.192377316262384,3092634.0,0.2550576628207541,2.58,0.09885955923285042
ASSAM,2009,Detroit,13670,30577,44.70680576904209,2414781.0,0.5660968841480863,2.58,0.2194173969566226
ASSAM,2009,Stamford,9000,30577,29.43388821663342,2414781.0,0.3727046055108103,2.58,0.1444591494227947
ASSAM,2009,Work an Hour,7907,30577,25.85930601432449,2414781.0,0.3274417017526641,2.58,0.1269153882762264
ASSAM,2010,Detroit,5080,102636,4.949530379204178,3033269.0,0.16747607943772874,2.58,0.06491320908439098
ASSAM,2010,Silicon Valley,73105,102636,71.22744456136249,3033269.0,2.410106060491173,2.58,0.9341496358492918
ASSAM,2010,Stamford,6800,102636,6.625355625706379,3033269.0,0.2241805787749125,2.58,0.08689169719957848
ASSAM,2010,Work an Hour,17651,102636,17.197669433726958,3033269.0,0.5819134405817618,2.58,0.22554784518672935
ASSAM,2011,Danbury,2000,49530,4.037956793862306,2303901.0,0.08680928564204798,2.58,0.03364700993877829
ASSAM,2011,Detroit,6000,49530,12.113870381586915,2303901.0,0.26042785692614395,2.58,0.10094102981633486
ASSAM,2011,Silicon Valley,26230,49530,52.95780335150414,2303901.0,1.1385037811954593,2.58,0.44128053534707723
ASSAM,2011,Stamford,15300,49530,30.89036947304664,2303901.0,0.6640910351616671,2.58,0.2573996260316539
ASSAM,2012,Detroit,5000,48593,10.289547877266273,1898166.0,0.2634121567871303,2.58,0.1020977351888102
ASSAM,2012,Silicon Valley,35913,48593,73.90570658325272,1898166.0,1.8919841573392424,2.58,0.7333271927671482
ASSAM,2012,Stamford,7680,48593,15.804745539480995,1898166.0,0.4046010728250321,2.58,0.15682212125001244
ASSAM,2013,Detroit,6662,43314,15.380708316017916,2560046.0,0.2602296989975961,2.58,0.10086422441767291
ASSAM,2013,Silicon Valley,32592,43314,75.2458789305998,2560046.0,1.2731021239462104,2.58,0.493450435638066
ASSAM,2013,Stamford,4060,43314,9.373412753382278,2560046.0,0.1585909003197599,2.58,0.06146934120920926
ASSAM,2014,Detroit,9871,85162,11.590850379277144,2848928.0,0.3464812027541588,2.58,0.13429503982719332
ASSAM,2014,Seattle,27253,85162,32.001362109861205,2848928.0,0.9566054319379078,2.58,0.37077729920073943
ASSAM,2014,Silicon Valley,45098,85162,52.955543552288574,2848928.0,1.5829813880870278,2.58,0.6135586775531116
ASSAM,2014,Stamford,2940,85162,3.452243958573072,2848928.0,0.10319671118399622,2.58,0.03999872526511481
ASSAM,2015,Chennai,5989,119006,5.0325193687713226,2955749.0,0.2026220765024364,2.58,0.07853568856683582
ASSAM,2015,Detroit,9223,119006,7.750029410281835,2955749.0,0.3120359678714262,2.58,0.12094417359357604
ASSAM,2015,Seattle,10637,119006,8.938204796396821,2955749.0,0.3598749420197723,2.58,0.13948641163557066
ASSAM,2015,Silicon Valley,90257,119006,75.8423945011176,2955749.0,3.053608408562432,2.58,1.1835691506055939
ASSAM,2015,Stamford,2900,119006,2.436851923432432,2955749.0,0.09811387908783865,2.58,0.038028635305363816
ASSAM,2016,Detroit,7456,131519,5.6691428614876935,3744826.0,0.19910137346835338,2.58,0.07717107498773387
ASSAM,2016,General Funds,12771,131519,9.710384050973625,3744826.0,0.3410305311915694,2.58,0.13218237643084085
ASSAM,2016,Seattle,11176,131519,8.497631520920931,3744826.0,0.29843843211940957,2.58,0.11567381089899595
ASSAM,2016,Silicon Valley,94024,131519,71.49081121358891,3744826.0,2.510770860915834,2.58,0.9731670003549744
ASSAM,2016,Stamford,6092,131519,4.632030353028839,3744826.0,0.16267778529629948,2.58,0.06305340515360444
ASSAM,2017,Detroit,16947,78738,21.52327973786482,4304886.0,0.39366896126866074,2.58,0.15258486870878324
ASSAM,2017,Seattle,19304,78738,24.5167517589982,4304886.0,0.448420701500574,2.58,0.17380647344983488
ASSAM,2017,Silicon Valley,42487,78738,53.95996850313699,4304886.0,0.9869483187243517,2.58,0.38253810803269445
ASSAM,2018,Athens,1285,154218,0.8332360684226224,3622848.0,0.03546933241471903,2.58,0.013747803261519004
ASSAM,2018,Atlanta,1285,154218,0.8332360684226224,3622848.0,0.03546933241471903,2.58,0.013747803261519004
ASSAM,2018,Detroit,13279,154218,8.610538328859148,3622848.0,0.36653483668097586,2.58,0.142067766155417
ASSAM,2018,Purdue,3980,154218,2.5807622975268774,3622848.0,0.10985832140901301,2.58,0.04258074473217559
ASSAM,2018,Seattle,12160,154218,7.88494209495649,3622848.0,0.3356475347571855,2.58,0.13009594370433547
ASSAM,2018,Silicon Valley,106013,154218,68.7422998612354,3622848.0,2.926233725510979,2.58,1.1341991184151081
ASSAM,2018,Stamford,16216,154218,10.514985280576845,3622848.0,0.44760365325843093,2.58,0.17348978808466314
ASSAM,2019,Athens,630,89333,0.705226512039224,3273488.0,0.019245526484288317,2.58,0.007459506389259038
ASSAM,2019,Atlanta,630,89333,0.705226512039224,3273488.0,0.019245526484288317,2.58,0.007459506389259038
ASSAM,2019,Detroit,10080,89333,11.283624192627585,3273488.0,0.30792842374861307,2.58,0.1193521022281446
ASSAM,2019,General Funds,12498,89333,13.990350710263844,3273488.0,0.3817945873025959,2.58,0.14798239817930073
ASSAM,2019,Purdue,2859,89333,3.2003850760637165,3273488.0,0.0873380320929846,2.58,0.03385195042363744
ASSAM,2019,Seattle,12667,89333,14.179530520636272,3273488.0,0.38695727615314307,2.58,0.14998344036943528
ASSAM,2019,Silicon Valley,42304,89333,47.355400579852905,3273488.0,1.2923218291925922,2.58,0.5008999337955784
ASSAM,2019,Stamford,7665,89333,8.580255896477226,3273488.0,0.2341539055588412,2.58,0.09075732773598495
ASSAM,2020,Detroit,4452,117737,3.7813091891249138,3240754.0,0.1373754379382082,2.58,0.0532462937744993
ASSAM,2020,General Funds,12760,117737,10.837714567213364,3240754.0,0.393735531916338,2.58,0.15261067128540232
ASSAM,2020,Purdue,3099,117737,2.6321377307048763,3240754.0,0.09562589446776892,2.58,0.037064300181305784
ASSAM,2020,Seattle,16146,117737,13.713615940613405,3240754.0,0.4982173901505637,2.58,0.193107515562234
ASSAM,2020,Silicon Valley,75419,117737,64.05717828719943,3240754.0,2.3272053355484554,2.58,0.9020175719180059
ASSAM,2020,Zurich,5861,117737,4.978044285144008,3240754.0,0.18085297433868786,2.58,0.07009805206925886
ASSAM,2021,Detroit,13950,96334,14.48086864450765,3258459.0,0.42811648082728676,2.58,0.16593662047569255
ASSAM,2021,General Funds,19349,96334,20.085328129217096,3258459.0,0.5938083001811593,2.58,0.23015825588417024
ASSAM,2021,Seattle,12735,96334,13.219631698050533,3258459.0,0.390828916368136,2.58,0.1514840761116806
ASSAM,2021,Silicon Valley,50300,96334,52.21417152822472,3258459.0,1.543674479255378,2.58,0.5983234415718519
ASSAM,2022,Detroit,10387,107250,9.684848484848484,3000077.0,0.34622444690586274,2.58,0.13419552205653595
ASSAM,2022,General Funds,19793,107250,18.455011655011656,3000077.0,0.659749733090184,2.58,0.25571695081014884
ASSAM,2022,Seattle,11506,107250,10.72820512820513,3000077.0,0.38352348956376786,2.58,0.14865251533479373
ASSAM,2022,Silicon Valley,65564,107250,61.131934731934734,3000077.0,2.185410574461922,2.58,0.8470583621945434
ASSAM,2023,Detroit,4881,128404,3.801283449113735,3039128.0,0.16060527888262685,2.58,0.06225010809404141
ASSAM,2023,General Funds,30764,128404,23.95875517896639,3039128.0,1.0122640441600355,2.58,0.39235040471319205
ASSAM,2023,Seattle,35610,128404,27.732780910252018,3039128.0,1.171717676912588,2.58,0.45415413833821244
ASSAM,2023,Silicon Valley,57149,128404,44.50718046166786,3039128.0,1.880440705360222,2.58,0.7288529865737294
BIHAR,2005,Silicon Valley,1000,4986,20.056157240272764,1489248.0,0.06714798341176217,8.6,0.007807905047879323
BIHAR,2005,Stanford,2986,4986,59.88768551945447,1489248.0,0.20050387846752188,8.6,0.023314404472967662
BIHAR,2005,UIC,1000,4986,20.056157240272764,1489248.0,0.06714798341176217,8.6,0.007807905047879323
BIHAR,1998,Seattle,2500,2500,100.0,108275.0,2.308935580697298,8.6,0.26848088147643
BIHAR,1999,Arizona,5300,6550,80.91603053435115,414817.0,1.2776718408358385,8.6,0.14856649312044634
BIHAR,1999,Seattle,1250,6550,19.083969465648856,414817.0,0.30133769831033924,8.6,0.035039267245388285
BIHAR,2000,Silicon Valley,2000,4000,50.0,528565.0,0.3783829803335446,8.6,0.04399802096901682
BIHAR,2000,Stanford,2000,4000,50.0,528565.0,0.3783829803335446,8.6,0.04399802096901682
BIHAR,2001,Arizona,2500,3550,70.4225352112676,767448.0,0.325754969717818,8.6,0.03787848485090907
BIHAR,2001,Berkeley,1050,3550,29.577464788732392,767448.0,0.13681708728148356,8.6,0.01590896363738181
BIHAR,2002,Berkeley,1533,1533,100.0,823818.0,0.18608479057267502,8.6,0.021637766345659885
BIHAR,2003,Berkeley,1000,2000,50.0,942333.0,0.10611959891036395,8.6,0.012339488245391158
BIHAR,2003,Silicon Valley,1000,2000,50.0,942333.0,0.10611959891036395,8.6,0.012339488245391158
BIHAR,2004,Stanford,2288,3303,69.27036027853467,1053399.0,0.21720164913769618,8.6,0.025256005713685605
BIHAR,2004,UIC,1015,3303,30.729639721465336,1053399.0,0.09635475256764056,8.6,0.011204040996237275
BIHAR,2006,Philadelphia,1360,1360,100.0,1230346.0,0.11053801125862155,8.6,0.012853257123095528
BIHAR,2007,Chicago,2500,7425,33.670033670033675,2323618.0,0.10759083463805152,8.6,0.012510562167215295
BIHAR,2007,Philadelphia,1885,7425,25.387205387205388,2323618.0,0.08112348931709085,8.6,0.009432963874080331
BIHAR,2007,Silicon Valley,3040,7425,40.94276094276094,2323618.0,0.13083045491987064,8.6,0.015212843595333796
BIHAR,2008,Dallas,6500,37928,17.137734655136047,3092634.0,0.21017682661446524,8.6,0.024439165885402937
BIHAR,2008,Philadelphia,2945,37928,7.764712086057794,3092634.0,0.09522626990455385,8.6,0.011072822081924867
BIHAR,2008,Silicon Valley,23920,37928,63.066863530900655,3092634.0,0.773450721941232,8.6,0.08993613045828279
BIHAR,2008,Work an Hour,4563,37928,12.030689727905504,3092634.0,0.14754413228335458,8.6,0.01715629445155286
BIHAR,2009,Dallas,8002,29469,27.15395839695952,2414781.0,0.3313758059219449,8.6,0.0385320704560401
BIHAR,2009,Philadelphia,2717,29469,9.219858156028367,2414781.0,0.11251537924143018,8.6,0.01308318363272444
BIHAR,2009,Silicon Valley,18750,29469,63.62618344701212,2414781.0,0.7764679281475215,8.6,0.0902869683892467
BIHAR,2010,Dallas,10000,29392,34.02286336418073,3033269.0,0.32967732172781244,8.6,0.03833457229393168
BIHAR,2010,Silicon Valley,19392,29392,65.97713663581926,3033269.0,0.639310262294574,8.6,0.07433840259239233
BIHAR,2011,Canada,1200,1200,100.0,2303901.0,0.05208557138522879,8.6,0.006056461788980092
BIHAR,2012,Atlanta,2700,27690,9.750812567713975,1898166.0,0.14224256466505036,8.6,0.01653983310058725
BIHAR,2012,Dallas,15920,27690,57.49368002889129,1898166.0,0.8387043072102229,8.6,0.09752375665235151
BIHAR,2012,Purdue,3350,27690,12.098230408089565,1898166.0,0.1764861450473773,8.6,0.02052164477295085
BIHAR,2012,Silicon Valley,5720,27690,20.657276995305164,1898166.0,0.30134350736447707,8.6,0.03503994271679966
BIHAR,2013,Atlanta,7392,27436,26.942703017932644,2560046.0,0.28874481161666626,8.6,0.0335749780949612
BIHAR,2013,Dallas,7865,27436,28.66671526461583,2560046.0,0.3072210421218994,8.6,0.035723376990918536
BIHAR,2013,Purdue,6275,27436,22.87140982650532,2560046.0,0.24511278312967813,8.6,0.02850148641042769
BIHAR,2013,Silicon Valley,5904,27436,21.5191718909462,2560046.0,0.23062085603149318,8.6,0.026816378608313162
BIHAR,2014,Canada,20086,102730,19.552224277231577,2848928.0,0.7050371227352885,8.6,0.08198106078317309
BIHAR,2014,Dallas,63747,102730,62.05295434634479,2848928.0,2.237578485661975,8.6,0.26018354484441575
BIHAR,2014,Purdue,9914,102730,9.650540251143774,2848928.0,0.34799054240753013,8.6,0.04046401655901513
BIHAR,2014,Silicon Valley,8983,102730,8.74428112527986,2848928.0,0.31531158386593133,8.6,0.03666413765882923
BIHAR,2015,Boston,47555,112100,42.42194469223907,2955749.0,1.6088984551800574,8.6,0.18708121571861133
BIHAR,2015,Dallas,59273,112100,52.87511150758252,2955749.0,2.005346191439124,8.6,0.23317978970222372
BIHAR,2015,Purdue,5272,112100,4.702943800178412,2955749.0,0.17836426570727082,8.6,0.02074003089619428
BIHAR,2016,Purdue,21530,25690,83.80692876605683,3744826.0,0.5749265786981825,8.6,0.06685192775560263
BIHAR,2016,Silicon Valley,4160,25690,16.19307123394317,3744826.0,0.11108660322268644,8.6,0.012917046886358889
BIHAR,2017,Purdue,23814,48862,48.7372600384757,4304886.0,0.5531853805187873,8.6,0.06432388145567294
BIHAR,2017,San Diego,5706,48862,11.677786418894028,4304886.0,0.13254706396406316,8.6,0.015412449298146879
BIHAR,2017,Silicon Valley,19342,48862,39.58495354263027,4304886.0,0.4493034194169137,8.6,0.052244583653129506
BIHAR,2018,Purdue,20550,25297,81.23492904296951,3622848.0,0.567233292702316,8.6,0.06595735961654837
BIHAR,2018,San Diego,4747,25297,18.76507095703048,3622848.0,0.13102951048456904,8.6,0.015235989591228958
BIHAR,2019,Purdue,23312,48046,48.52016817216834,3273488.0,0.7121455768281417,8.6,0.08280762521257462
BIHAR,2019,San Diego,2864,48046,5.960954085667901,3273488.0,0.08749077436666944,8.6,0.01017334585658947
BIHAR,2019,Silicon Valley,21870,48046,45.51887774216376,3273488.0,0.6680947050974374,8.6,0.07768543082528342
BIHAR,2020,Purdue,24186,50570,47.82677476764881,3240754.0,0.746307803677786,8.6,0.0867799771718356
BIHAR,2020,Silicon Valley,26384,50570,52.17322523235119,3240754.0,0.81413152618187,8.6,0.09466645653277558
BIHAR,2021,Purdue,21981,79620,27.607385079125844,3258459.0,0.6745826784992538,8.6,0.07843984633712253
BIHAR,2021,Silicon Valley,57639,79620,72.39261492087415,3258459.0,1.7689036443300346,8.6,0.20568647027093426
BIHAR,2022,Purdue,19318,67257,28.722660838277054,3000077.0,0.6439168061353092,8.6,0.07487404722503596
BIHAR,2022,Silicon Valley,47939,67257,71.27733916172294,3000077.0,1.5979256532415669,8.6,0.18580530851646127
BIHAR,2023,Purdue,18267,87090,20.974853599724423,3039128.0,0.6010605673732728,8.6,0.06989076364805498
BIHAR,2023,Silicon Valley,68823,87090,79.02514640027559,3039128.0,2.2645640460026693,8.6,0.2633214006979848
BIHAR,2024,Silicon Valley,20338,20338,100.0,879119.0,2.313452445004601,8.6,0.26900609825634897
DELHI,2005,Dallas,1941,15017,12.925351268562297,1489248.0,0.13033423580223039,1.39,0.09376563726779165
DELHI,2005,Seattle,7476,15017,49.78357861090764,1489248.0,0.501998323986334,1.39,0.36114987337146337
DELHI,2005,Stanford,5600,15017,37.29107012053007,1489248.0,0.3760287071058682,1.39,0.270524249716452
DELHI,1998,Indiana,1500,7500,20.0,108275.0,1.385361348418379,1.39,0.996662840588762
DELHI,1998,Seattle,6000,7500,80.0,108275.0,5.541445393673516,1.39,3.986651362355048
